simulation_id,input_parameters_tire_tire_id,input_parameters_tire_tire_type,input_parameters_tire_width,input_parameters_tire_aspect_ratio,input_parameters_tire_diameter,input_parameters_tire_mass,input_parameters_tire_tread_design_pattern_type,input_parameters_tire_tread_design_groove_depth,input_parameters_tire_tread_design_groove_width,input_parameters_tire_tread_design_groove_count,input_parameters_tire_tread_design_sipe_density,input_parameters_tire_tread_design_void_ratio,input_parameters_tire_tread_design_edge_count,input_parameters_tire_structure_belt_count,input_parameters_tire_structure_ply_count,input_parameters_tire_structure_belt_angle,input_parameters_tire_structure_carcass_type,input_parameters_tire_structure_max_load,input_parameters_tire_structure_max_pressure,input_parameters_compound_compound_id,input_parameters_compound_name,input_parameters_compound_compound_type,input_parameters_compound_base_properties_density,input_parameters_compound_base_properties_elastic_modulus,input_parameters_compound_base_properties_hardness_shore_a,input_parameters_compound_base_properties_wet_grip_coefficient,input_parameters_compound_base_properties_rolling_resistance_coeff,input_parameters_compound_base_properties_abrasion_resistance,input_parameters_compound_additives_silica,input_parameters_compound_additives_carbon_black,input_parameters_compound_additives_sulfur,input_parameters_compound_quantum_optimization_level,input_parameters_environment_ambient_temperature,input_parameters_environment_road_temperature,input_parameters_environment_surface_type,input_parameters_environment_surface_wetness,input_parameters_environment_weather,input_parameters_environment_humidity,input_parameters_environment_wind_speed,input_parameters_environment_altitude,input_parameters_environment_uv_index,input_parameters_environment_rainfall_rate,input_parameters_load_kg,input_parameters_pressure_kpa,input_parameters_speed_kmh,performance_metrics_grip_coefficient,performance_metrics_dry_grip,performance_metrics_wet_grip,performance_metrics_snow_grip,performance_metrics_ice_grip,performance_metrics_rolling_resistance,performance_metrics_wear_rate,performance_metrics_thermal_performance,performance_metrics_noise_level,performance_metrics_hydroplaning_resistance,performance_metrics_durability_index,performance_metrics_comfort_index,performance_metrics_fuel_efficiency_impact,performance_metrics_predicted_lifetime_km,performance_metrics_failure_mode,performance_metrics_optimization_score,thermal_analysis_tread_center,thermal_analysis_tread_shoulder,thermal_analysis_sidewall,thermal_analysis_inner_liner,thermal_analysis_max_temperature,thermal_analysis_avg_temperature,wear_analysis_center,wear_analysis_shoulder,wear_analysis_edge,wear_analysis_uniformity_index,wear_analysis_pattern,stress_analysis_tread_contact_stress_mpa,stress_analysis_belt_tension_mpa,stress_analysis_sidewall_stress_mpa,stress_analysis_bead_stress_mpa,stress_analysis_max_stress_mpa,optimization_suggestions,quantum_enhanced
SIM_000945,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,66.66666666666667,81.52596258905268,dry_concrete,0.10554022181725997,extreme_heat,0.2516575953147792,11.077085688026415,2907.9076068572967,9.666666666666668,0.0,450.0,222.5,30.0,0.4191,0.4606,0.3838,0.4032,0.1728,0.0143,0.585,1.0,73.0,1.0,-0.0269,0.8269,-0.07,35055.0,none,0.489,96.5,91.5,75.7,78.7,96.5,83.6,1.084,1.199,0.809,0.885,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture']",True
SIM_000946,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,66.66666666666667,81.52596258905268,dry_concrete,0.10554022181725997,extreme_heat,0.2516575953147792,11.077085688026415,2907.9076068572967,9.666666666666668,0.0,450.0,222.5,85.0,0.4365,0.4798,0.3998,0.42,0.18,0.0135,0.685,0.8925,78.5,1.0,-0.023,0.8269,-0.07,25546.0,thermal_degradation,0.4864,124.0,119.0,92.2,100.7,124.0,105.6,1.052,1.074,0.878,0.978,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000947,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,66.66666666666667,81.52596258905268,dry_concrete,0.10554022181725997,extreme_heat,0.2516575953147792,11.077085688026415,2907.9076068572967,9.666666666666668,0.0,450.0,222.5,140.0,0.4656,0.5117,0.4264,0.448,0.192,0.0139,0.545,0.3417,84.0,1.0,-0.0289,0.8269,-0.07,40373.0,thermal_degradation,0.4057,151.5,146.5,108.7,122.7,151.5,127.6,1.051,1.184,0.99,0.867,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000948,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,66.66666666666667,81.52596258905268,dry_concrete,0.10554022181725997,extreme_heat,0.2516575953147792,11.077085688026415,2907.9076068572967,9.666666666666668,0.0,450.0,222.5,195.0,0.4773,0.5245,0.4371,0.4592,0.1968,0.0126,0.521,0,89.5,1.0,-0.0302,0.8269,-0.06,44127.0,thermal_degradation,0.3695,179.0,174.0,125.2,144.7,179.0,149.6,1.015,1.071,0.958,0.944,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000949,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,66.66666666666667,81.52596258905268,dry_concrete,0.10554022181725997,extreme_heat,0.2516575953147792,11.077085688026415,2907.9076068572967,9.666666666666668,0.0,450.0,222.5,250.0,0.4947,0.5437,0.4531,0.476,0.204,0.0121,0.505,0,95.0,1.0,-0.0312,0.8269,-0.06,47052.0,thermal_degradation,0.3791,206.5,201.5,141.7,166.7,206.5,171.6,0.95,1.113,0.872,0.837,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000950,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,66.66666666666667,81.52596258905268,dry_concrete,0.10554022181725997,extreme_heat,0.2516575953147792,11.077085688026415,2907.9076068572967,9.666666666666668,0.0,200.0,180.0,30.0,0.4656,0.5117,0.4264,0.448,0.192,0.0122,0.456,1.0,73.0,1.0,-0.0279,0.8269,-0.06,46561.0,none,0.5219,96.5,91.5,75.7,78.7,96.5,83.6,1.031,1.048,0.838,0.983,normal,0.16,0.11,0.09,0.09,0.16,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000951,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,66.66666666666667,81.52596258905268,dry_concrete,0.10554022181725997,extreme_heat,0.2516575953147792,11.077085688026415,2907.9076068572967,9.666666666666668,0.0,200.0,180.0,85.0,0.4423,0.4862,0.4051,0.4256,0.1824,0.015,0.485,0.8895,78.5,1.0,-0.0263,0.8269,-0.07,41244.0,thermal_degradation,0.4717,124.0,119.0,92.2,100.7,124.0,105.6,1.084,1.02,0.901,0.937,normal,0.16,0.11,0.09,0.09,0.16,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000952,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,80.0,87.58797276270525,wet_concrete,0.10461956883402977,extreme_cold,0.687024082289232,9.090821295355465,1882.6742402521904,11,0.0,200.0,180.0,140.0,0.3109,0.4992,0.416,0.4368,0.1872,0.0173,0.517,0.2136,84.0,1.0,0.2484,0.8345,-0.09,36250.0,thermal_degradation,0.3699,157.6,152.6,122.0,136.0,157.6,138.5,0.944,1.008,0.807,0.936,normal,0.16,0.11,0.09,0.09,0.16,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000953,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,80.0,87.58797276270525,wet_concrete,0.10461956883402977,extreme_cold,0.687024082289232,9.090821295355465,1882.6742402521904,11,0.0,200.0,180.0,195.0,0.287,0.4608,0.384,0.4032,0.1728,0.0161,0.473,0,89.5,1.0,0.2716,0.8345,-0.08,43332.0,thermal_degradation,0.3483,185.1,180.1,138.5,158.0,185.1,160.5,0.935,1.173,0.856,0.762,normal,0.16,0.11,0.09,0.09,0.16,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000954,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,80.0,87.58797276270525,wet_concrete,0.10461956883402977,extreme_cold,0.687024082289232,9.090821295355465,1882.6742402521904,11,0.0,200.0,180.0,250.0,0.299,0.48,0.4,0.42,0.18,0.0148,0.554,0,95.0,1.0,0.2318,0.8345,-0.07,31578.0,thermal_degradation,0.3564,212.6,207.6,155.0,180.0,212.6,182.5,1.09,1.116,0.887,0.974,normal,0.16,0.11,0.09,0.09,0.16,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000955,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,80.0,87.58797276270525,wet_concrete,0.10461956883402977,extreme_cold,0.687024082289232,9.090821295355465,1882.6742402521904,11,0.0,200.0,222.5,30.0,0.3189,0.512,0.4267,0.448,0.192,0.0131,0.545,1.0,73.0,1.0,0.2915,0.8345,-0.07,40373.0,none,0.5406,102.6,97.6,89.0,92.0,102.6,94.5,1.016,1.103,0.952,0.913,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture']",True
SIM_000956,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,80.0,87.58797276270525,wet_concrete,0.10461956883402977,extreme_cold,0.687024082289232,9.090821295355465,1882.6742402521904,11,0.0,200.0,222.5,85.0,0.3269,0.5248,0.4374,0.4592,0.1968,0.0122,0.521,0.7739,78.5,1.0,0.3047,0.8345,-0.06,44127.0,thermal_degradation,0.5203,130.1,125.1,105.5,114.0,130.1,116.5,0.956,1.071,0.979,0.886,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000957,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,80.0,87.58797276270525,wet_concrete,0.10461956883402977,extreme_cold,0.687024082289232,9.090821295355465,1882.6742402521904,11,0.0,200.0,222.5,140.0,0.3388,0.5441,0.4534,0.476,0.204,0.0118,0.505,0.2246,84.0,1.0,0.3146,0.8345,-0.06,47052.0,thermal_degradation,0.4468,157.6,152.6,122.0,136.0,157.6,138.5,1.089,1.179,0.884,0.911,normal,0.19,0.13,0.11,0.11,0.19,"['Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000958,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,80.0,87.58797276270525,wet_concrete,0.10461956883402977,extreme_cold,0.687024082289232,9.090821295355465,1882.6742402521904,11,0.0,200.0,222.5,195.0,0.3189,0.512,0.4267,0.448,0.192,0.0137,0.564,0,89.5,1.0,0.2815,0.8345,-0.07,37667.0,thermal_degradation,0.3824,185.1,180.1,138.5,158.0,185.1,160.5,1.056,1.095,0.9,0.961,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000959,TIRE_0002,off_road,35,12.5,20,8.35,directional,12.0,12.0,6,4.0,0.4,250,2,2,22.0,radial,758.4289297070436,294.65447373174766,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,80.0,87.58797276270525,wet_concrete,0.10461956883402977,extreme_cold,0.687024082289232,9.090821295355465,1882.6742402521904,11,0.0,200.0,222.5,250.0,0.303,0.4864,0.4054,0.4256,0.1824,0.0165,0.599,0,95.0,1.0,0.265,0.8345,-0.08,33366.0,thermal_degradation,0.3475,212.6,207.6,155.0,180.0,212.6,182.5,0.941,1.118,0.837,0.823,normal,0.19,0.13,0.11,0.11,0.19,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Improve thermal management with enhanced heat dissipation design', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000960,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,-40.0,-34.96967410625601,dry_asphalt,0.10226847977218756,clear,0.7588066252767425,12.999278615555303,2105.90063177311,0,0.0,200.0,265.0,30.0,0.2183,0.3766,0.3139,0.2184,0.0936,0.0155,0.554,1.0,72.0,1.0,0.6636,0.8187,-0.08,33856.0,none,0.5645,-20.0,-25.0,-31.0,-28.0,-20.0,-26.3,0.966,1.171,0.841,0.795,normal,0.17,0.12,0.13,0.09,0.17,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000961,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,-40.0,-34.96967410625601,dry_asphalt,0.10226847977218756,clear,0.7588066252767425,12.999278615555303,2105.90063177311,0,0.0,200.0,265.0,85.0,0.2015,0.3477,0.2897,0.2016,0.0864,0.0147,0.507,1.0,77.5,1.0,0.7256,0.8187,-0.07,40471.0,none,0.5806,7.5,2.5,-14.5,-6.0,7.5,-4.3,0.914,1.014,0.988,0.9,normal,0.17,0.12,0.13,0.09,0.17,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000962,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,-40.0,-34.96967410625601,dry_asphalt,0.10226847977218756,clear,0.7588066252767425,12.999278615555303,2105.90063177311,0,0.0,200.0,265.0,140.0,0.2099,0.3621,0.3018,0.21,0.09,0.0136,0.593,1.0,83.0,1.0,0.6194,0.8187,-0.07,29492.0,none,0.5722,35.0,30.0,2.0,16.0,35.0,17.7,1.001,1.082,0.962,0.92,normal,0.17,0.12,0.13,0.09,0.17,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000963,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,-40.0,-34.96967410625601,dry_asphalt,0.10226847977218756,clear,0.7588066252767425,12.999278615555303,2105.90063177311,0,0.0,200.0,265.0,195.0,0.2239,0.3863,0.3219,0.224,0.096,0.0139,0.472,1.0,88.5,1.0,0.7786,0.8187,-0.07,46610.0,none,0.6044,62.5,57.5,18.5,38.0,62.5,39.7,1.067,1.066,0.939,0.999,normal,0.17,0.12,0.13,0.09,0.17,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000964,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0004,graphene_reinforced_variant_4,graphene_reinforced,1150.0,0.0032,72,0.82,0.008,0.92,0.15,0.25,0.02,0.15601864044243652,-40.0,-34.96967410625601,dry_asphalt,0.10226847977218756,clear,0.7588066252767425,12.999278615555303,2105.90063177311,0,0.0,200.0,265.0,250.0,0.2295,0.3959,0.33,0.2296,0.0984,0.0126,0.451,1.0,94.0,1.0,0.814,0.8187,-0.06,50944.0,none,0.6259,90.0,85.0,35.0,60.0,90.0,61.7,1.054,1.131,0.83,0.923,normal,0.17,0.12,0.13,0.09,0.17,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000965,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0005,quantum_optimized_variant_5,quantum_optimized,1150.0,0.003,66,0.85,0.0075,0.95,0.15,0.25,0.02,0.15599452033620265,-40.0,-34.96967410625601,dry_asphalt,0.10226847977218756,clear,0.7588066252767425,12.999278615555303,2105.90063177311,0,0.0,450.0,180.0,30.0,0.2379,0.4104,0.342,0.238,0.102,0.0105,0.297,1.0,72.0,1.0,0.8406,0.8187,-0.05,79972.0,none,0.654,-20.0,-25.0,-31.0,-28.0,-20.0,-26.3,1.075,1.108,0.856,0.967,normal,0.11,0.08,0.09,0.06,0.11,"['Improve wet grip by increasing sipe density and microtexture', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000966,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0006,silica_enhanced_variant_6,silica_enhanced,1150.0,0.0024,64,0.8,0.0085,0.85,0.15,0.25,0.02,0.05808361216819946,-40.0,-34.96967410625601,dry_asphalt,0.10226847977218756,clear,0.7588066252767425,12.999278615555303,2105.90063177311,0,0.0,450.0,180.0,85.0,0.2239,0.3863,0.3219,0.224,0.096,0.0125,0.332,1.0,77.5,1.0,0.7521,0.8187,-0.06,64022.0,none,0.6135,7.5,2.5,-14.5,-6.0,7.5,-4.3,0.985,1.008,0.826,0.978,normal,0.11,0.08,0.09,0.06,0.11,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000967,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0007,carbon_black_variant_7,carbon_black,1150.0,0.0026,68,0.76,0.01,0.8,0.15,0.25,0.02,0.8661761457749352,-40.0,-34.96967410625601,dry_asphalt,0.10226847977218756,clear,0.7588066252767425,12.999278615555303,2105.90063177311,0,0.0,450.0,180.0,140.0,0.2127,0.367,0.3058,0.2128,0.0912,0.0151,0.353,1.0,83.0,1.0,0.7079,0.8187,-0.08,56711.0,none,0.5755,35.0,30.0,2.0,16.0,35.0,17.7,1.053,1.0,0.883,0.947,normal,0.11,0.08,0.09,0.06,0.11,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000968,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0000,natural_rubber_variant_0,natural_rubber,1150.0,0.002,65,0.78,0.011,0.75,0.15,0.25,0.02,0.3745401188473625,-26.666666666666664,-13.866559830315339,wet_asphalt,0.8978963347180505,rain,0.4629080668479608,1.87963879681738,1734.8404229885218,0.33333333333333304,11.759903137030715,450.0,180.0,195.0,0.0545,0.1756,0.1463,0.2184,0.0936,0.0158,0.376,1.0,88.5,0.1367,0.6569,0.7923,-0.08,49844.0,none,0.4299,83.6,78.6,31.8,51.3,83.6,55.6,1.005,1.011,0.995,0.994,normal,0.11,0.08,0.09,0.06,0.11,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence', 'Apply quantum optimization to discover superior compound formulation']",True
SIM_000969,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0001,synthetic_rubber_variant_1,synthetic_rubber,1150.0,0.0025,70,0.72,0.01,0.82,0.15,0.25,0.02,0.9507143064099162,-26.666666666666664,-13.866559830315339,wet_asphalt,0.8978963347180505,rain,0.4629080668479608,1.87963879681738,1734.8404229885218,0.33333333333333304,11.759903137030715,450.0,180.0,250.0,0.0503,0.1621,0.135,0.2016,0.0864,0.0146,0.344,1.0,94.0,0.0529,0.7182,0.7923,-0.07,59582.0,none,0.4446,111.1,106.1,48.3,73.3,111.1,77.6,0.945,1.061,0.861,0.884,normal,0.11,0.08,0.09,0.06,0.11,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Enhance water evacuation capacity with deeper grooves', 'Reduce noise by optimizing tread pattern pitch sequence']",True
SIM_000970,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0002,biopolymer_variant_2,biopolymer,1150.0,0.0018,60,0.75,0.009,0.7,0.15,0.25,0.02,0.7319939418114051,-26.666666666666664,-13.866559830315339,wet_asphalt,0.8978963347180505,rain,0.4629080668479608,1.87963879681738,1734.8404229885218,0.33333333333333304,11.759903137030715,450.0,222.5,30.0,0.0524,0.1688,0.1407,0.21,0.09,0.0119,0.498,1.0,72.0,1.0,0.6131,0.7923,-0.06,35126.0,none,0.5458,1.1,-3.9,-17.7,-14.7,1.1,-10.4,0.946,1.0,0.946,0.946,normal,0.14,0.1,0.11,0.08,0.14,['Improve wet grip by increasing sipe density and microtexture'],True
SIM_000971,TIRE_0003,racing,245,35,18,10.45,multidirectional,6.0,6.0,3,2.0,0.2,150,2,2,22.0,radial,700.0,280.0,COMP_0003,nano_enhanced_variant_3,nano_enhanced,1150.0,0.0028,68,0.8,0.009,0.88,0.15,0.25,0.02,0.5986584841970366,-26.666666666666664,-13.866559830315339,wet_asphalt,0.8978963347180505,rain,0.4629080668479608,1.87963879681738,1734.8404229885218,0.33333333333333304,11.759903137030715,450.0,222.5,85.0,0.0559,0.1801,0.1501,0.224,0.096,0.0124,0.396,1.0,77.5,0.8289,0.7707,0.7923,-0.06,55513.0,none,0.5566,28.6,23.6,-1.2,7.3,28.6,11.6,1.093,1.045,0.933,0.951,normal,0.14,0.1,0.11,0.08,0.14,"['Reduce rolling resistance by optimizing compound viscoelasticity', 'Improve wet grip by increasing sipe density and microtexture', 'Reduce noise by optimizing tread pattern pitch sequence']",True
