id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
8133,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.72,,D8,QNimbus,3,analysis
8134,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.86,,D19,QNimbus,3,optimization
8135,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.89,,D19;D12,QNimbus,3,design
8136,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.94,0.87,,D11,QNimbus,3,prediction
8137,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.9,,D11;D8,QNimbus,3,simulation
8138,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.88,,D11;D8,QNimbus,3,model
8139,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.71,,D8,QNimbus,3,analysis
8140,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.7,,D8,QNimbus,3,optimization
8141,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.94,0.85,,D8;D12,QNimbus,3,design
8142,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.75,,D8,QNimbus,3,prediction
8143,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.93,,D19,QNimbus,3,simulation
8144,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.73,,D12;D8,QNimbus,3,model
8145,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.71,,D19;D12,QNimbus,3,analysis
8146,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.82,0.87,,D12,QNimbus,3,optimization
8147,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.76,,D11,QNimbus,3,design
8148,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.85,,D8;D11,QNimbus,3,prediction
8149,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.87,,D11,QNimbus,3,simulation
8150,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.88,,D19,QNimbus,3,model
8151,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.76,0.81,,D8;D19,QNimbus,3,analysis
8152,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.83,,D19,QNimbus,3,optimization
8153,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.9,,D8;D12,QNimbus,3,design
8154,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.85,,D11,QNimbus,3,prediction
8155,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.81,,D12,QNimbus,3,simulation
8156,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.77,0.7,,D19,QNimbus,3,model
8157,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.78,,D8;D12,QNimbus,3,analysis
8158,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.8,,D19,QNimbus,3,optimization
8159,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.87,,D11;D12,QNimbus,3,design
8160,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.93,,D19;D11,QNimbus,3,prediction
8161,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.94,0.76,,D8;D12,QNimbus,3,simulation
8162,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.85,,D19,QNimbus,3,model
8163,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.87,,D11,QNimbus,3,analysis
8164,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.78,,D8,QNimbus,3,optimization
8165,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.84,,D8;D11,QNimbus,3,design
8166,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.94,0.88,,D11,QNimbus,3,prediction
8167,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.85,,D11,QNimbus,3,simulation
8168,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.83,,D11;D12,QNimbus,3,model
8169,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.76,,D19,QNimbus,3,analysis
8170,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.81,,D8,QNimbus,3,optimization
8171,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.75,0.74,,D8;D19,QNimbus,3,design
8172,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.94,,D12,QNimbus,3,prediction
8173,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.89,,D12,QNimbus,3,simulation
8174,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.88,,D19;D12,QNimbus,3,model
8175,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.69,,D11,QNimbus,3,analysis
8176,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.86,0.72,,D12;D19,QNimbus,3,optimization
8177,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.72,0.7,,D12;D11,QNimbus,3,design
8178,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.9,,D12,QNimbus,3,prediction
8179,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.89,,D12,QNimbus,3,simulation
8180,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.71,,D8,QNimbus,3,model
8181,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.84,0.69,,D12,QNimbus,3,analysis
8182,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.77,,D19,QNimbus,3,optimization
8183,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.87,,D8,QNimbus,3,design
8184,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.76,,D11;D12,QNimbus,3,prediction
8185,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.84,,D12;D11,QNimbus,3,simulation
8186,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.77,0.84,,D11;D19,QNimbus,3,model
8187,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.79,,D19;D8,QNimbus,3,analysis
8188,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.81,,D19,QNimbus,3,optimization
8189,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.74,,D11,QNimbus,3,design
8190,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.83,,D12,QNimbus,3,prediction
8191,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.83,0.7,,D8;D11,QNimbus,3,simulation
8192,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.86,,D8;D11,QNimbus,3,model
8193,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.8,,D12;D8,QNimbus,3,analysis
8194,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.88,,D11;D8,QNimbus,3,optimization
8195,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.91,,D11,QNimbus,3,design
8196,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.75,0.81,,D8;D11,QNimbus,3,prediction
8197,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.88,,D11;D19,QNimbus,3,simulation
8198,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.82,,D19,QNimbus,3,model
8199,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.74,,D19;D11,QNimbus,3,analysis
8200,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.82,,D8,QNimbus,3,optimization
8201,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.77,0.9,,D8,QNimbus,3,design
8202,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.84,,D11;D19,QNimbus,3,prediction
8203,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.72,,D12,QNimbus,3,simulation
8204,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.81,,D12,QNimbus,3,model
8205,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.81,,D11,QNimbus,3,analysis
8206,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.84,0.79,,D19;D12,QNimbus,3,optimization
8207,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.86,,D19,QNimbus,3,design
8208,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.9,,D19,QNimbus,3,prediction
8209,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.83,,D12;D19,QNimbus,3,simulation
8210,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.81,,D8;D19,QNimbus,3,model
8211,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.92,0.95,Smart infrastructure;Urban analytics,D11,QNimbus,3,analysis
8212,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.92,,D19;D8,QNimbus,3,optimization
8213,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.87,,D19,QNimbus,3,design
8214,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.87,,D11,QNimbus,3,prediction
8215,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.68,,D11;D19,QNimbus,3,simulation
8216,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.83,0.74,,D11,QNimbus,3,model
8217,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.89,,D8,QNimbus,3,analysis
8218,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.71,,D19;D12,QNimbus,3,optimization
8219,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.84,,D8;D12,QNimbus,3,design
8220,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.69,,D12,QNimbus,3,prediction
8221,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.78,0.8,,D11;D12,QNimbus,3,simulation
8222,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.84,,D19;D11,QNimbus,3,model
8223,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.71,,D19,QNimbus,3,analysis
8224,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.84,,D8;D19,QNimbus,3,optimization
8225,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.78,,D19;D8,QNimbus,3,design
8226,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.8,0.8,,D8,QNimbus,3,prediction
8227,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.87,,D8,QNimbus,3,simulation
8228,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.89,,D12,QNimbus,3,model
8229,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.87,,D11;D12,QNimbus,3,analysis
8230,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.94,,D12,QNimbus,3,optimization
8231,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.87,0.83,,D11,QNimbus,3,design
8232,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.81,,D8,QNimbus,3,prediction
8233,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.93,,D12;D19,QNimbus,3,simulation
8234,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.73,,D19;D8,QNimbus,3,model
8235,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.84,,D19;D8,QNimbus,3,analysis
8236,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.7,0.81,,D19;D12,QNimbus,3,optimization
8237,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.91,,D12,QNimbus,3,design
8238,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.86,,D19,QNimbus,3,prediction
8239,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.93,,D8,QNimbus,3,simulation
8240,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.88,,D12,QNimbus,3,model
8241,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.73,0.72,,D19,QNimbus,3,analysis
8242,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.83,0.78,,D8,QNimbus,3,optimization
8243,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.79,,D12;D19,QNimbus,3,design
8244,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.83,,D12;D11,QNimbus,3,prediction
8245,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.71,,D11,QNimbus,3,simulation
8246,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.72,0.72,,D8,QNimbus,3,model
8247,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.73,,D19;D11,QNimbus,3,analysis
8248,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.69,,D19;D11,QNimbus,3,optimization
8249,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.93,,D12;D19,QNimbus,3,design
8250,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.88,,D12;D11,QNimbus,3,prediction
8251,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.81,0.74,,D12,QNimbus,3,simulation
8252,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.73,,D11,QNimbus,3,model
8253,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.72,,D8,QNimbus,3,analysis
8254,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.78,,D8,QNimbus,3,optimization
8255,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.85,,D12,QNimbus,3,design
8256,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.72,0.77,,D19;D11,QNimbus,3,prediction
8257,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.81,,D19,QNimbus,3,simulation
8258,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.79,,D8,QNimbus,3,model
8259,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.71,,D12,QNimbus,3,analysis
8260,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.77,,D8;D12,QNimbus,3,optimization
8261,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.71,0.84,,D19,QNimbus,3,design
8262,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.79,,D12,QNimbus,3,prediction
8263,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.7,,D12;D19,QNimbus,3,simulation
8264,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.69,,D11;D19,QNimbus,3,model
8265,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.75,0.89,,D8,QNimbus,3,analysis
8266,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.9,0.8,,D12;D11,QNimbus,3,optimization
8267,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.88,,D12;D19,QNimbus,3,design
8268,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.85,,D8;D12,QNimbus,3,prediction
8269,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.92,,D19,QNimbus,3,simulation
8270,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.73,,D11,QNimbus,3,model
8271,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.86,0.77,,D19;D11,QNimbus,3,analysis
8272,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.8,,D19,QNimbus,3,optimization
8273,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.71,0.78,,D12,QNimbus,3,design
8274,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.85,,D11;D8,QNimbus,3,prediction
8275,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.81,,D8,QNimbus,3,simulation
8276,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.75,0.79,,D8;D19,QNimbus,3,model
8277,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.91,,D11,QNimbus,3,analysis
8278,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.8,,D12,QNimbus,3,optimization
8279,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.86,,D11,QNimbus,3,design
8280,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.93,0.73,,D19,QNimbus,3,prediction
8281,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.79,0.9,,D8;D19,QNimbus,3,simulation
8282,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.81,,D8;D12,QNimbus,3,model
8283,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.77,,D11;D12,QNimbus,3,analysis
8284,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.78,,D8;D12,QNimbus,3,optimization
8285,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.88,,D8,QNimbus,3,design
8286,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.87,0.79,,D12,QNimbus,3,prediction
8287,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.78,,D8,QNimbus,3,simulation
8288,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.94,0.79,,D19,QNimbus,3,model
8289,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.74,0.89,,D12;D8,QNimbus,3,analysis
8290,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.71,,D8;D12,QNimbus,3,optimization
8291,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.84,0.69,,D12,QNimbus,3,design
8292,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.8,,D19,QNimbus,3,prediction
8293,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.92,,D11,QNimbus,3,simulation
8294,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.79,,D8;D11,QNimbus,3,model
8295,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.95,0.78,,D12;D8,QNimbus,3,analysis
8296,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.87,0.78,,D11;D12,QNimbus,3,optimization
8297,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.8,,D19;D12,QNimbus,3,design
8298,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.68,,D8,QNimbus,3,prediction
8299,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.69,,D8,QNimbus,3,simulation
8300,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.88,,D8,QNimbus,3,model
8301,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.87,0.92,,D11,QNimbus,3,analysis
8302,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.73,,D12,QNimbus,3,optimization
8303,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.9,,D19;D11,QNimbus,3,design
8304,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.82,0.78,,D19,QNimbus,3,prediction
8305,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.86,,D11;D19,QNimbus,3,simulation
8306,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.77,0.74,,D8;D19,QNimbus,3,model
8307,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.79,0.77,,D19,QNimbus,3,analysis
8308,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.85,,D12,QNimbus,3,optimization
8309,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.89,,D11;D8,QNimbus,3,design
8310,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.7,,D8,QNimbus,3,prediction
8311,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.86,0.83,,D11;D19,QNimbus,3,simulation
8312,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.71,,D12,QNimbus,3,model
8313,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.74,,D19;D11,QNimbus,3,analysis
8314,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.78,0.88,,D12;D19,QNimbus,3,optimization
8315,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.8,0.77,,D12,QNimbus,3,design
8316,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.74,0.85,,D8,QNimbus,3,prediction
8317,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.88,,D19;D12,QNimbus,3,simulation
8318,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.93,,D8,QNimbus,3,model
8319,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.79,,D12,QNimbus,3,analysis
8320,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.7,,D19,QNimbus,3,optimization
8321,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.85,0.89,,D19,QNimbus,3,design
8322,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.73,0.86,,D12,QNimbus,3,prediction
8323,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.7,0.73,,D19,QNimbus,3,simulation
8324,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.92,,D8,QNimbus,3,model
8325,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.89,,D8;D11,QNimbus,3,analysis
8326,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.74,0.87,,D11,QNimbus,3,optimization
8327,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.84,,D19,QNimbus,3,design
8328,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.92,0.91,,D11,QNimbus,3,prediction
8329,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.89,0.8,,D19;D11,QNimbus,3,simulation
8330,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.77,0.91,,D19;D11,QNimbus,3,model
8331,Urban Planning,Smart city planning for waste management using urban systems & smart cities approaches,D20,0.78,0.71,,D8,QNimbus,3,analysis
8332,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.8,,D19,QNimbus,3,optimization
8333,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.9,0.94,,D12;D19,QNimbus,3,design
8334,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.81,0.93,,D19,QNimbus,3,prediction
8335,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.76,0.74,,D8,QNimbus,3,simulation
8336,Urban Planning,Smart city planning for energy distribution using urban systems & smart cities approaches,D20,0.93,0.8,,D19,QNimbus,3,model
8337,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.85,0.77,,D11;D8,QNimbus,3,analysis
8338,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.84,0.85,,D19;D11,QNimbus,3,optimization
8339,Energy Management,Energy Management simulation and optimization using urban systems & smart cities approaches,D20,0.88,0.88,,D11,QNimbus,3,design
8340,Waste Systems,Waste Systems simulation and optimization using urban systems & smart cities approaches,D20,0.91,0.85,,D8,QNimbus,3,prediction
8341,Urban Planning,Smart city planning for traffic flow using urban systems & smart cities approaches,D20,0.8,0.77,,D8;D12,QNimbus,3,simulation
8342,Traffic Optimization,Traffic Optimization simulation and optimization using urban systems & smart cities approaches,D20,0.87,0.8,,D11,QNimbus,3,model
8343,Smart Infrastructure,Smart Infrastructure simulation and optimization using urban systems & smart cities approaches,D20,0.86,0.8,,D11;D19,QNimbus,3,analysis
