id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
5112,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.89,0.82,,D13,QNimbus,3,prediction
5113,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.84,0.86,,D14,QNimbus,3,simulation
5114,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.83,0.72,,D19;D14,QNimbus,3,model
5115,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.77,0.81,,D14,QNimbus,3,analysis
5116,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.86,0.91,,D14,QNimbus,3,optimization
5117,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.89,,D13,QNimbus,3,design
5118,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.82,0.87,,D6,QNimbus,3,prediction
5119,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.91,0.91,,D19,QNimbus,3,simulation
5120,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.73,0.69,,D13;D6,QNimbus,3,model
5121,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.94,0.84,,D6,QNimbus,3,analysis
5122,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.81,0.78,,D19;D13,QNimbus,3,optimization
5123,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.86,0.68,,D14,QNimbus,3,design
5124,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.92,0.7,,D19,QNimbus,3,prediction
5125,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.76,0.73,,D14;D13,QNimbus,3,simulation
5126,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.93,0.81,,D6;D13,QNimbus,3,model
5127,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.9,0.69,,D13,QNimbus,3,analysis
5128,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.81,0.78,,D6,QNimbus,3,optimization
5129,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.91,0.77,,D13,QNimbus,3,design
5130,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.84,0.71,,D6,QNimbus,3,prediction
5131,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.85,0.69,,D19;D13,QNimbus,3,simulation
5132,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.89,0.87,,D19,QNimbus,3,model
5133,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.91,0.91,,D14,QNimbus,3,analysis
5134,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.93,0.78,,D14,QNimbus,3,optimization
5135,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.9,0.7,,D6,QNimbus,3,design
5136,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.73,0.91,,D13;D6,QNimbus,3,prediction
5137,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.93,,D14;D13,QNimbus,3,simulation
5138,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.73,0.77,,D19;D14,QNimbus,3,model
5139,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.91,0.82,,D14,QNimbus,3,analysis
5140,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.9,0.76,,D13,QNimbus,3,optimization
5141,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.89,0.74,,D14,QNimbus,3,design
5142,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.76,0.82,,D19,QNimbus,3,prediction
5143,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.95,0.84,,D19,QNimbus,3,simulation
5144,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.83,0.89,,D14,QNimbus,3,model
5145,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.9,0.83,,D19,QNimbus,3,analysis
5146,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.74,0.71,,D6,QNimbus,3,optimization
5147,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.73,0.77,,D13,QNimbus,3,design
5148,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.89,0.81,,D13,QNimbus,3,prediction
5149,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.86,0.78,,D6,QNimbus,3,simulation
5150,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.73,0.73,,D13,QNimbus,3,model
5151,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.79,0.91,,D6;D19,QNimbus,3,analysis
5152,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.93,0.86,,D19,QNimbus,3,optimization
5153,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.73,0.73,,D14,QNimbus,3,design
5154,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.85,0.85,,D19,QNimbus,3,prediction
5155,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.7,0.77,,D13;D19,QNimbus,3,simulation
5156,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.89,0.79,,D14,QNimbus,3,model
5157,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.83,0.81,,D13;D19,QNimbus,3,analysis
5158,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.74,0.73,,D19,QNimbus,3,optimization
5159,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.74,0.71,,D13,QNimbus,3,design
5160,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.78,0.76,,D13;D14,QNimbus,3,prediction
5161,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.89,0.94,,D19,QNimbus,3,simulation
5162,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.81,0.73,,D13;D6,QNimbus,3,model
5163,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.83,0.92,,D14;D6,QNimbus,3,analysis
5164,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.8,0.89,,D19;D6,QNimbus,3,optimization
5165,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.82,0.84,,D19,QNimbus,3,design
5166,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.75,0.8,,D13,QNimbus,3,prediction
5167,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.89,0.69,,D6,QNimbus,3,simulation
5168,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.89,0.73,,D6;D14,QNimbus,3,model
5169,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.87,0.91,,D13;D19,QNimbus,3,analysis
5170,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.72,0.91,,D14,QNimbus,3,optimization
5171,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.91,0.69,,D6;D19,QNimbus,3,design
5172,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.82,,D14,QNimbus,3,prediction
5173,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.89,0.71,,D13,QNimbus,3,simulation
5174,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.76,0.76,,D6,QNimbus,3,model
5175,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.75,0.68,,D6,QNimbus,3,analysis
5176,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.72,0.86,,D13,QNimbus,3,optimization
5177,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.9,0.92,,D19,QNimbus,3,design
5178,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.81,0.71,,D13;D19,QNimbus,3,prediction
5179,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.88,0.79,,D14,QNimbus,3,simulation
5180,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.88,0.71,,D14;D19,QNimbus,3,model
5181,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.88,0.85,,D14;D13,QNimbus,3,analysis
5182,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.87,0.76,,D13,QNimbus,3,optimization
5183,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.88,0.9,,D6;D13,QNimbus,3,design
5184,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.92,0.88,,D13;D6,QNimbus,3,prediction
5185,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.94,0.7,,D14,QNimbus,3,simulation
5186,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.85,0.69,,D6,QNimbus,3,model
5187,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.73,0.78,,D6;D13,QNimbus,3,analysis
5188,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.85,0.93,,D19,QNimbus,3,optimization
5189,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.85,0.72,,D13,QNimbus,3,design
5190,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.82,0.69,,D6,QNimbus,3,prediction
5191,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.71,0.78,,D14;D13,QNimbus,3,simulation
5192,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.72,0.83,,D13;D19,QNimbus,3,model
5193,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.86,0.86,,D14,QNimbus,3,analysis
5194,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.94,0.88,,D6;D14,QNimbus,3,optimization
5195,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.8,0.82,,D13,QNimbus,3,design
5196,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.89,0.82,,D13,QNimbus,3,prediction
5197,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.72,0.8,,D19,QNimbus,3,simulation
5198,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.8,0.8,,D14;D13,QNimbus,3,model
5199,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.9,0.81,,D19,QNimbus,3,analysis
5200,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.82,0.73,,D14;D19,QNimbus,3,optimization
5201,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.87,0.76,,D19,QNimbus,3,design
5202,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.82,0.79,,D14,QNimbus,3,prediction
5203,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.92,0.75,,D6,QNimbus,3,simulation
5204,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.73,,D14;D6,QNimbus,3,model
5205,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.84,0.77,,D13,QNimbus,3,analysis
5206,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.86,0.74,,D13;D14,QNimbus,3,optimization
5207,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.73,0.82,,D6;D19,QNimbus,3,design
5208,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.93,0.92,,D19,QNimbus,3,prediction
5209,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.91,0.85,,D14;D6,QNimbus,3,simulation
5210,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.78,0.85,,D19;D6,QNimbus,3,model
5211,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.89,0.87,Life support;ISRU,D6,QNimbus,3,analysis
5212,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.78,0.83,,D6;D14,QNimbus,3,optimization
5213,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.73,0.83,,D14,QNimbus,3,design
5214,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.76,0.72,,D19,QNimbus,3,prediction
5215,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.75,0.73,,D13,QNimbus,3,simulation
5216,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.92,0.73,,D6;D13,QNimbus,3,model
5217,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.84,0.73,,D19,QNimbus,3,analysis
5218,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.89,0.73,,D6,QNimbus,3,optimization
5219,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.84,0.91,,D19,QNimbus,3,design
5220,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.92,0.84,,D6,QNimbus,3,prediction
5221,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.91,0.81,,D19,QNimbus,3,simulation
5222,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.86,0.87,,D19,QNimbus,3,model
5223,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.9,0.76,,D19;D13,QNimbus,3,analysis
5224,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.72,0.72,,D6,QNimbus,3,optimization
5225,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.9,0.83,,D14;D6,QNimbus,3,design
5226,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.79,0.9,,D19;D14,QNimbus,3,prediction
5227,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.74,0.89,,D13,QNimbus,3,simulation
5228,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.84,0.72,,D6,QNimbus,3,model
5229,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.81,0.85,,D6;D14,QNimbus,3,analysis
5230,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.72,0.85,,D13,QNimbus,3,optimization
5231,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.88,0.68,,D14,QNimbus,3,design
5232,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.79,0.91,,D6;D13,QNimbus,3,prediction
5233,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.79,0.77,,D13,QNimbus,3,simulation
5234,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.91,0.9,,D19;D14,QNimbus,3,model
5235,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.86,,D14,QNimbus,3,analysis
5236,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.94,0.82,,D14,QNimbus,3,optimization
5237,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.72,0.73,,D19;D13,QNimbus,3,design
5238,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.86,0.83,,D19;D13,QNimbus,3,prediction
5239,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.79,0.8,,D14;D19,QNimbus,3,simulation
5240,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.77,0.77,,D6;D14,QNimbus,3,model
5241,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.73,0.91,,D14;D6,QNimbus,3,analysis
5242,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.88,0.85,,D13,QNimbus,3,optimization
5243,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.88,0.74,,D19;D14,QNimbus,3,design
5244,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.73,,D13,QNimbus,3,prediction
5245,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.92,0.72,,D6;D14,QNimbus,3,simulation
5246,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.9,0.87,,D14,QNimbus,3,model
5247,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.93,0.91,,D19;D6,QNimbus,3,analysis
5248,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.78,0.74,,D19;D14,QNimbus,3,optimization
5249,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.85,,D13;D14,QNimbus,3,design
5250,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.92,0.89,,D14,QNimbus,3,prediction
5251,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.85,0.82,,D13,QNimbus,3,simulation
5252,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.71,0.76,,D14,QNimbus,3,model
5253,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.78,0.7,,D14;D13,QNimbus,3,analysis
5254,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.74,0.83,,D14,QNimbus,3,optimization
5255,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.94,0.69,,D13;D19,QNimbus,3,design
5256,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.81,0.78,,D6;D13,QNimbus,3,prediction
5257,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.89,0.86,,D14,QNimbus,3,simulation
5258,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.89,0.84,,D14,QNimbus,3,model
5259,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.94,0.71,,D19;D6,QNimbus,3,analysis
5260,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.76,0.7,,D6;D13,QNimbus,3,optimization
5261,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.85,0.77,,D13,QNimbus,3,design
5262,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.76,,D19;D6,QNimbus,3,prediction
5263,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.77,0.86,,D6,QNimbus,3,simulation
5264,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.8,0.8,,D14,QNimbus,3,model
5265,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.82,0.69,,D19,QNimbus,3,analysis
5266,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.86,0.73,,D6,QNimbus,3,optimization
5267,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.81,,D13;D6,QNimbus,3,design
5268,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.84,0.69,,D6;D14,QNimbus,3,prediction
5269,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.73,0.83,,D6,QNimbus,3,simulation
5270,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.82,0.7,,D13,QNimbus,3,model
5271,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.89,0.83,,D13;D14,QNimbus,3,analysis
5272,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.76,,D19;D13,QNimbus,3,optimization
5273,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.92,0.71,,D14,QNimbus,3,design
5274,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.75,0.88,,D6,QNimbus,3,prediction
5275,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.93,0.93,,D19;D13,QNimbus,3,simulation
5276,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.8,0.81,,D13;D6,QNimbus,3,model
5277,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.75,0.92,,D6;D14,QNimbus,3,analysis
5278,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.74,0.75,,D19,QNimbus,3,optimization
5279,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.83,0.69,,D13,QNimbus,3,design
5280,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.88,,D14,QNimbus,3,prediction
5281,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.87,0.84,,D13,QNimbus,3,simulation
5282,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.86,0.79,,D19,QNimbus,3,model
5283,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.82,0.74,,D19,QNimbus,3,analysis
5284,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.87,0.91,,D6;D14,QNimbus,3,optimization
5285,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.7,,D13,QNimbus,3,design
5286,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.82,0.93,,D6,QNimbus,3,prediction
5287,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.77,0.83,,D14,QNimbus,3,simulation
5288,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.94,0.89,,D19;D13,QNimbus,3,model
5289,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.87,0.77,,D6;D14,QNimbus,3,analysis
5290,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.94,0.72,,D14,QNimbus,3,optimization
5291,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.71,0.75,,D14,QNimbus,3,design
5292,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.74,0.72,,D19,QNimbus,3,prediction
5293,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.77,0.84,,D14,QNimbus,3,simulation
5294,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.83,0.84,,D14;D6,QNimbus,3,model
5295,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.83,0.9,,D19;D6,QNimbus,3,analysis
5296,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.76,0.87,,D14,QNimbus,3,optimization
5297,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.93,0.79,,D19,QNimbus,3,design
5298,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.93,0.7,,D13;D6,QNimbus,3,prediction
5299,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.81,0.92,,D6;D13,QNimbus,3,simulation
5300,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.89,0.89,,D13,QNimbus,3,model
5301,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.82,0.83,,D19;D14,QNimbus,3,analysis
5302,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.88,0.9,,D19,QNimbus,3,optimization
5303,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.82,0.86,,D19,QNimbus,3,design
5304,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.8,0.72,,D13,QNimbus,3,prediction
5305,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.92,,D19,QNimbus,3,simulation
5306,Habitat Design,Space habitat design for Mars colony using space exploration & colonization approaches,D17,0.71,0.87,,D14,QNimbus,3,model
5307,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.83,0.71,,D13,QNimbus,3,analysis
5308,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.83,0.86,,D19;D14,QNimbus,3,optimization
5309,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.78,0.73,,D14;D6,QNimbus,3,design
5310,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.89,0.75,,D19,QNimbus,3,prediction
5311,Habitat Design,Space habitat design for lunar base using space exploration & colonization approaches,D17,0.8,0.9,,D14,QNimbus,3,simulation
5312,Life Support Systems,Life Support Systems simulation and optimization using space exploration & colonization approaches,D17,0.94,0.83,,D19,QNimbus,3,model
5313,In-Situ Resource Utilization,In-Situ Resource Utilization simulation and optimization using space exploration & colonization approaches,D17,0.95,0.77,,D14,QNimbus,3,analysis
5314,Radiation Shielding,Radiation Shielding simulation and optimization using space exploration & colonization approaches,D17,0.85,0.94,,D13;D6,QNimbus,3,optimization
5315,Orbital Mechanics,Orbital Mechanics simulation and optimization using space exploration & colonization approaches,D17,0.81,0.72,,D13,QNimbus,3,design
5316,Habitat Design,Space habitat design for orbital station using space exploration & colonization approaches,D17,0.71,0.69,,D13,QNimbus,3,prediction
