id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
6118,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.84,,D10,QNimbus,3,prediction
6119,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.78,,D20;D5,QNimbus,3,simulation
6120,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.8,,D5;D20,QNimbus,3,model
6121,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.79,0.91,,D20;D11,QNimbus,3,analysis
6122,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.84,,D5;D10,QNimbus,3,optimization
6123,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.76,,D10;D5,QNimbus,3,design
6124,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.82,,D5,QNimbus,3,prediction
6125,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.87,,D5,QNimbus,3,simulation
6126,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.86,0.72,,D10,QNimbus,3,model
6127,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.69,,D5,QNimbus,3,analysis
6128,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.82,,D10;D11,QNimbus,3,optimization
6129,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.75,,D5;D11,QNimbus,3,design
6130,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.72,,D11;D20,QNimbus,3,prediction
6131,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.84,0.7,,D11,QNimbus,3,simulation
6132,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.93,,D20,QNimbus,3,model
6133,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.69,,D20,QNimbus,3,analysis
6134,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.77,,D10,QNimbus,3,optimization
6135,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.77,,D11;D10,QNimbus,3,design
6136,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.9,0.71,,D5,QNimbus,3,prediction
6137,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.71,,D11,QNimbus,3,simulation
6138,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.91,,D20;D10,QNimbus,3,model
6139,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.78,,D10,QNimbus,3,analysis
6140,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.9,,D5;D10,QNimbus,3,optimization
6141,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.82,0.76,,D10,QNimbus,3,design
6142,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.84,,D10;D5,QNimbus,3,prediction
6143,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.69,,D11,QNimbus,3,simulation
6144,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.75,,D20;D5,QNimbus,3,model
6145,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.87,,D20;D11,QNimbus,3,analysis
6146,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.73,0.83,,D10,QNimbus,3,optimization
6147,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.93,,D11,QNimbus,3,design
6148,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.91,,D20;D11,QNimbus,3,prediction
6149,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.86,,D11,QNimbus,3,simulation
6150,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.71,,D11;D20,QNimbus,3,model
6151,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.74,0.8,,D11;D10,QNimbus,3,analysis
6152,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.77,,D10;D11,QNimbus,3,optimization
6153,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.79,,D20;D10,QNimbus,3,design
6154,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.75,,D20,QNimbus,3,prediction
6155,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.93,,D11,QNimbus,3,simulation
6156,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.76,0.85,,D11,QNimbus,3,model
6157,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.78,,D10,QNimbus,3,analysis
6158,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.84,,D5,QNimbus,3,optimization
6159,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.77,,D20;D10,QNimbus,3,design
6160,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.92,,D5,QNimbus,3,prediction
6161,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.8,0.93,,D11,QNimbus,3,simulation
6162,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.93,,D5;D10,QNimbus,3,model
6163,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.8,,D5,QNimbus,3,analysis
6164,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.87,,D10;D20,QNimbus,3,optimization
6165,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.86,,D5,QNimbus,3,design
6166,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.72,0.7,,D5,QNimbus,3,prediction
6167,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.79,,D20,QNimbus,3,simulation
6168,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.73,,D20,QNimbus,3,model
6169,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.83,,D5;D20,QNimbus,3,analysis
6170,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.75,,D10,QNimbus,3,optimization
6171,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.95,0.77,,D11,QNimbus,3,design
6172,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.88,,D11;D20,QNimbus,3,prediction
6173,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.7,,D5;D10,QNimbus,3,simulation
6174,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.83,,D5,QNimbus,3,model
6175,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.7,,D5;D20,QNimbus,3,analysis
6176,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.78,0.92,,D5,QNimbus,3,optimization
6177,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.75,,D11;D5,QNimbus,3,design
6178,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.89,,D5,QNimbus,3,prediction
6179,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.93,,D20,QNimbus,3,simulation
6180,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.9,,D20,QNimbus,3,model
6181,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.9,0.77,,D11,QNimbus,3,analysis
6182,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.72,,D11,QNimbus,3,optimization
6183,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.72,,D11,QNimbus,3,design
6184,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.71,,D20,QNimbus,3,prediction
6185,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.73,,D5;D20,QNimbus,3,simulation
6186,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.83,0.73,,D10;D11,QNimbus,3,model
6187,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.7,,D20;D10,QNimbus,3,analysis
6188,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.8,,D10;D11,QNimbus,3,optimization
6189,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.91,,D20,QNimbus,3,design
6190,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.8,,D20;D11,QNimbus,3,prediction
6191,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.91,0.81,,D10;D11,QNimbus,3,simulation
6192,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.94,,D10,QNimbus,3,model
6193,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.77,,D10,QNimbus,3,analysis
6194,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.79,,D5,QNimbus,3,optimization
6195,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.93,,D11,QNimbus,3,design
6196,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.77,0.74,,D20,QNimbus,3,prediction
6197,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.91,,D5;D10,QNimbus,3,simulation
6198,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.68,,D5,QNimbus,3,model
6199,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.93,,D20,QNimbus,3,analysis
6200,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.94,,D10,QNimbus,3,optimization
6201,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.74,0.92,,D5;D10,QNimbus,3,design
6202,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.86,,D10;D20,QNimbus,3,prediction
6203,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.78,,D5,QNimbus,3,simulation
6204,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.7,,D20;D10,QNimbus,3,model
6205,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.73,,D10;D5,QNimbus,3,analysis
6206,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.77,0.74,,D10,QNimbus,3,optimization
6207,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.86,,D11,QNimbus,3,design
6208,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.87,,D11,QNimbus,3,prediction
6209,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.73,,D10,QNimbus,3,simulation
6210,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.81,,D20;D11,QNimbus,3,model
6211,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.9,0.86,Ocean modeling;Marine robotics,D20,QNimbus,3,analysis
6212,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.8,,D5,QNimbus,3,optimization
6213,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.84,0.81,,D5,QNimbus,3,design
6214,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.9,,D10;D11,QNimbus,3,prediction
6215,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.8,,D5;D10,QNimbus,3,simulation
6216,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.83,0.83,,D5,QNimbus,3,model
6217,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.7,,D20,QNimbus,3,analysis
6218,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.68,,D20,QNimbus,3,optimization
6219,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.93,,D5;D11,QNimbus,3,design
6220,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.82,,D20,QNimbus,3,prediction
6221,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.94,0.82,,D10,QNimbus,3,simulation
6222,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.87,,D20,QNimbus,3,model
6223,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.8,,D10;D20,QNimbus,3,analysis
6224,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.69,,D10;D5,QNimbus,3,optimization
6225,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.82,,D5,QNimbus,3,design
6226,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.92,0.77,,D5;D11,QNimbus,3,prediction
6227,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.94,,D10,QNimbus,3,simulation
6228,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.89,,D10,QNimbus,3,model
6229,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.87,,D11,QNimbus,3,analysis
6230,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.7,0.84,,D10,QNimbus,3,optimization
6231,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.7,0.92,,D5;D11,QNimbus,3,design
6232,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.91,,D20;D5,QNimbus,3,prediction
6233,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.82,,D20;D5,QNimbus,3,simulation
6234,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.72,0.86,,D11;D20,QNimbus,3,model
6235,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.8,,D10;D11,QNimbus,3,analysis
6236,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.8,0.7,,D20,QNimbus,3,optimization
6237,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.73,,D11,QNimbus,3,design
6238,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.91,,D20,QNimbus,3,prediction
6239,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.77,,D11,QNimbus,3,simulation
6240,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.72,,D11,QNimbus,3,model
6241,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.87,0.68,,D11,QNimbus,3,analysis
6242,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.77,,D11,QNimbus,3,optimization
6243,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.85,,D10,QNimbus,3,design
6244,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.89,,D10;D20,QNimbus,3,prediction
6245,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.88,,D20,QNimbus,3,simulation
6246,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.79,0.92,,D5;D20,QNimbus,3,model
6247,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.74,,D20,QNimbus,3,analysis
6248,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.92,,D20,QNimbus,3,optimization
6249,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.91,0.85,,D10,QNimbus,3,design
6250,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.81,,D10,QNimbus,3,prediction
6251,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.84,0.93,,D10,QNimbus,3,simulation
6252,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.83,,D10,QNimbus,3,model
6253,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.77,,D5;D20,QNimbus,3,analysis
6254,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.76,,D11,QNimbus,3,optimization
6255,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.83,,D11,QNimbus,3,design
6256,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.87,0.78,,D5,QNimbus,3,prediction
6257,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.87,,D5,QNimbus,3,simulation
6258,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.71,,D11,QNimbus,3,model
6259,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.83,,D5;D20,QNimbus,3,analysis
6260,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.73,,D10,QNimbus,3,optimization
6261,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.84,0.84,,D10;D20,QNimbus,3,design
6262,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.76,,D20,QNimbus,3,prediction
6263,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.88,,D5;D20,QNimbus,3,simulation
6264,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.69,,D20,QNimbus,3,model
6265,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.85,,D11;D10,QNimbus,3,analysis
6266,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.86,0.72,,D20,QNimbus,3,optimization
6267,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.77,,D20,QNimbus,3,design
6268,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.92,,D10;D5,QNimbus,3,prediction
6269,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.89,,D5,QNimbus,3,simulation
6270,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.8,,D10;D20,QNimbus,3,model
6271,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.8,0.73,,D10;D20,QNimbus,3,analysis
6272,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.94,,D11,QNimbus,3,optimization
6273,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.71,0.77,,D20,QNimbus,3,design
6274,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.87,,D20,QNimbus,3,prediction
6275,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.69,,D5;D20,QNimbus,3,simulation
6276,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.79,0.68,,D5;D10,QNimbus,3,model
6277,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.91,,D10;D11,QNimbus,3,analysis
6278,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.84,,D5;D11,QNimbus,3,optimization
6279,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.9,,D5;D11,QNimbus,3,design
6280,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.72,,D11,QNimbus,3,prediction
6281,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.7,0.9,,D11;D10,QNimbus,3,simulation
6282,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.75,,D5;D10,QNimbus,3,model
6283,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.8,0.73,,D5,QNimbus,3,analysis
6284,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.9,,D20,QNimbus,3,optimization
6285,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.88,,D10;D5,QNimbus,3,design
6286,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.86,0.83,,D5,QNimbus,3,prediction
6287,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.75,0.85,,D11,QNimbus,3,simulation
6288,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.73,,D10,QNimbus,3,model
6289,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.9,0.89,,D11,QNimbus,3,analysis
6290,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.86,0.73,,D5,QNimbus,3,optimization
6291,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.94,0.92,,D11,QNimbus,3,design
6292,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.81,0.73,,D10,QNimbus,3,prediction
6293,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.8,,D20,QNimbus,3,simulation
6294,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.84,,D20,QNimbus,3,model
6295,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.76,0.83,,D5,QNimbus,3,analysis
6296,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.82,0.85,,D10,QNimbus,3,optimization
6297,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.89,0.75,,D11,QNimbus,3,design
6298,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.78,,D20,QNimbus,3,prediction
6299,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.72,,D11;D5,QNimbus,3,simulation
6300,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.87,0.69,,D10;D5,QNimbus,3,model
6301,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.95,0.84,,D5,QNimbus,3,analysis
6302,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.71,,D5,QNimbus,3,optimization
6303,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.92,0.72,,D5,QNimbus,3,design
6304,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.82,,D10;D5,QNimbus,3,prediction
6305,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.81,,D5,QNimbus,3,simulation
6306,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.83,0.72,,D5;D11,QNimbus,3,model
6307,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.95,0.88,,D11;D10,QNimbus,3,analysis
6308,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.73,0.9,,D10;D11,QNimbus,3,optimization
6309,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.88,0.89,,D10;D11,QNimbus,3,design
6310,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.93,0.9,,D11,QNimbus,3,prediction
6311,Ocean Current Modeling,Ocean dynamics simulation for current prediction using ocean systems & marine tech approaches,D18,0.88,0.71,,D20;D5,QNimbus,3,simulation
6312,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.85,0.76,,D11;D10,QNimbus,3,model
6313,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.87,,D5,QNimbus,3,analysis
6314,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.77,0.73,,D10;D11,QNimbus,3,optimization
6315,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.74,0.8,,D10;D11,QNimbus,3,design
6316,Ocean Current Modeling,Ocean dynamics simulation for temperature distribution using ocean systems & marine tech approaches,D18,0.83,0.71,,D20;D10,QNimbus,3,prediction
6317,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.9,,D5;D20,QNimbus,3,simulation
6318,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.94,0.85,,D10;D5,QNimbus,3,model
6319,Offshore Energy,Offshore Energy simulation and optimization using ocean systems & marine tech approaches,D18,0.78,0.93,,D10,QNimbus,3,analysis
6320,Marine Ecology,Marine Ecology simulation and optimization using ocean systems & marine tech approaches,D18,0.79,0.85,,D5,QNimbus,3,optimization
6321,Ocean Current Modeling,Ocean dynamics simulation for upwelling zones using ocean systems & marine tech approaches,D18,0.95,0.83,,D11,QNimbus,3,design
6322,Marine Robotics,Marine Robotics simulation and optimization using ocean systems & marine tech approaches,D18,0.83,0.92,,D20,QNimbus,3,prediction
6323,Desalination,Desalination simulation and optimization using ocean systems & marine tech approaches,D18,0.82,0.81,,D11,QNimbus,3,simulation
