id,category,description,domain,patentability_score,commercial_potential,keystone_nodes,synergy_connections,execution_layers,phase_deployment,output_type
7156,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.78,0.81,,D9;D20,QStack,3,model
7157,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.77,0.76,,D5,QStack,3,analysis
7158,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.76,0.78,,D20,QStack,3,optimization
7159,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.73,0.78,,D10,QStack,3,design
7160,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.94,0.83,,D9,QStack,3,prediction
7161,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.78,0.74,,D9,QStack,3,simulation
7162,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.79,0.93,,D9;D10,QStack,3,model
7163,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.9,0.79,,D10,QStack,3,analysis
7164,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.81,0.9,,D10,QStack,3,optimization
7165,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.88,0.72,,D20;D9,QStack,3,design
7166,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.74,0.85,,D9,QStack,3,prediction
7167,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.71,0.76,,D20,QStack,3,simulation
7168,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.89,0.82,,D9;D20,QStack,3,model
7169,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.85,0.68,,D10;D9,QStack,3,analysis
7170,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.77,0.82,,D10;D9,QStack,3,optimization
7171,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.79,0.84,,D5;D9,QStack,3,design
7172,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.92,0.89,,D10;D5,QStack,3,prediction
7173,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.79,0.86,,D9,QStack,3,simulation
7174,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.76,0.74,,D9;D5,QStack,3,model
7175,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.93,0.82,,D20;D10,QStack,3,analysis
7176,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.79,0.7,,D10,QStack,3,optimization
7177,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.86,0.94,,D20,QStack,3,design
7178,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.75,0.71,,D10,QStack,3,prediction
7179,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.85,0.89,,D9,QStack,3,simulation
7180,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.92,0.91,,D10,QStack,3,model
7181,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.89,0.85,,D20,QStack,3,analysis
7182,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.87,0.9,,D10,QStack,3,optimization
7183,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.77,0.72,,D10;D20,QStack,3,design
7184,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.93,0.84,,D20,QStack,3,prediction
7185,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.87,0.73,,D10;D20,QStack,3,simulation
7186,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.81,0.78,,D9;D20,QStack,3,model
7187,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.87,0.72,,D5,QStack,3,analysis
7188,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.82,0.84,,D10,QStack,3,optimization
7189,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.74,0.75,,D10,QStack,3,design
7190,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.74,0.68,,D5,QStack,3,prediction
7191,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.75,0.86,,D10,QStack,3,simulation
7192,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.79,0.8,,D20;D9,QStack,3,model
7193,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.79,0.76,,D10,QStack,3,analysis
7194,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.81,0.87,,D10;D5,QStack,3,optimization
7195,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.92,0.84,,D9;D20,QStack,3,design
7196,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.92,0.93,,D5;D9,QStack,3,prediction
7197,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.9,0.81,,D10;D5,QStack,3,simulation
7198,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.75,0.8,,D9;D5,QStack,3,model
7199,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.79,0.75,,D9;D10,QStack,3,analysis
7200,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.88,0.86,,D10,QStack,3,optimization
7201,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.84,0.79,,D20,QStack,3,design
7202,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.82,,D5;D9,QStack,3,prediction
7203,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.93,0.92,,D10;D9,QStack,3,simulation
7204,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.92,0.7,,D9,QStack,3,model
7205,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.8,,D9,QStack,3,analysis
7206,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.85,0.77,,D20,QStack,3,optimization
7207,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.95,0.93,,D5,QStack,3,design
7208,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.95,0.83,,D5;D9,QStack,3,prediction
7209,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.9,0.75,,D10;D20,QStack,3,simulation
7210,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.7,0.77,,D10,QStack,3,model
7211,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.89,0.93,Crop optimization;Precision farming,D9;D10,QStack,3,analysis
7212,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.7,0.79,,D5,QStack,3,optimization
7213,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.88,0.71,,D20;D9,QStack,3,design
7214,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.78,0.9,,D20;D5,QStack,3,prediction
7215,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.75,0.77,,D20;D10,QStack,3,simulation
7216,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.7,0.79,,D20,QStack,3,model
7217,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.76,,D10,QStack,3,analysis
7218,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.94,0.71,,D9,QStack,3,optimization
7219,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.92,0.74,,D5;D20,QStack,3,design
7220,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.73,0.79,,D10;D5,QStack,3,prediction
7221,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.76,0.69,,D20,QStack,3,simulation
7222,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.75,0.85,,D5;D10,QStack,3,model
7223,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.72,0.86,,D20,QStack,3,analysis
7224,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.81,0.75,,D10;D9,QStack,3,optimization
7225,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.93,0.87,,D10,QStack,3,design
7226,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.78,0.85,,D5,QStack,3,prediction
7227,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.84,0.7,,D10,QStack,3,simulation
7228,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.85,0.9,,D9,QStack,3,model
7229,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.82,0.8,,D9;D5,QStack,3,analysis
7230,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.88,0.86,,D20,QStack,3,optimization
7231,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.81,0.86,,D9,QStack,3,design
7232,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.72,0.93,,D9,QStack,3,prediction
7233,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.93,0.76,,D9,QStack,3,simulation
7234,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.77,0.85,,D9,QStack,3,model
7235,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.8,0.84,,D9,QStack,3,analysis
7236,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.73,0.87,,D9,QStack,3,optimization
7237,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.82,0.73,,D9;D10,QStack,3,design
7238,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.91,0.84,,D5,QStack,3,prediction
7239,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.8,0.69,,D20,QStack,3,simulation
7240,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.77,0.94,,D20,QStack,3,model
7241,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.74,0.71,,D10,QStack,3,analysis
7242,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.83,,D9,QStack,3,optimization
7243,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.94,0.91,,D5,QStack,3,design
7244,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.77,0.69,,D10,QStack,3,prediction
7245,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.87,,D5,QStack,3,simulation
7246,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.79,0.69,,D5;D10,QStack,3,model
7247,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.86,0.91,,D10,QStack,3,analysis
7248,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.91,0.91,,D20,QStack,3,optimization
7249,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.93,0.91,,D9;D20,QStack,3,design
7250,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.94,0.86,,D5;D20,QStack,3,prediction
7251,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.79,0.77,,D9;D20,QStack,3,simulation
7252,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.78,0.75,,D5;D10,QStack,3,model
7253,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.86,0.73,,D5;D10,QStack,3,analysis
7254,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.87,0.93,,D10,QStack,3,optimization
7255,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.72,0.77,,D10;D5,QStack,3,design
7256,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.94,0.77,,D9;D20,QStack,3,prediction
7257,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.73,0.84,,D20,QStack,3,simulation
7258,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.9,0.7,,D9,QStack,3,model
7259,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.71,0.69,,D5,QStack,3,analysis
7260,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.81,0.78,,D5,QStack,3,optimization
7261,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.82,0.82,,D10;D9,QStack,3,design
7262,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.84,0.78,,D10,QStack,3,prediction
7263,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.71,0.88,,D9;D10,QStack,3,simulation
7264,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.94,0.74,,D9,QStack,3,model
7265,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.78,0.76,,D10,QStack,3,analysis
7266,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.94,0.77,,D20,QStack,3,optimization
7267,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.78,0.92,,D20;D9,QStack,3,design
7268,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.87,0.93,,D10;D5,QStack,3,prediction
7269,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.9,0.83,,D10,QStack,3,simulation
7270,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.74,0.79,,D5,QStack,3,model
7271,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.85,0.94,,D9,QStack,3,analysis
7272,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.72,0.94,,D5;D10,QStack,3,optimization
7273,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.85,0.74,,D20;D9,QStack,3,design
7274,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.76,0.72,,D9;D10,QStack,3,prediction
7275,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.79,0.71,,D5,QStack,3,simulation
7276,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.77,0.9,,D9,QStack,3,model
7277,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.88,0.83,,D5,QStack,3,analysis
7278,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.74,0.7,,D9;D5,QStack,3,optimization
7279,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.8,0.91,,D20,QStack,3,design
7280,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.71,0.92,,D9;D20,QStack,3,prediction
7281,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.92,0.82,,D20;D5,QStack,3,simulation
7282,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.88,0.86,,D20,QStack,3,model
7283,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.83,0.72,,D5,QStack,3,analysis
7284,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.83,0.69,,D9,QStack,3,optimization
7285,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.78,0.9,,D10,QStack,3,design
7286,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.94,0.92,,D10,QStack,3,prediction
7287,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.72,,D10;D9,QStack,3,simulation
7288,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.86,0.8,,D9;D10,QStack,3,model
7289,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.75,0.82,,D9,QStack,3,analysis
7290,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.94,0.77,,D20,QStack,3,optimization
7291,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.82,0.88,,D9,QStack,3,design
7292,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.76,0.8,,D10,QStack,3,prediction
7293,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.77,0.78,,D10,QStack,3,simulation
7294,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.92,0.86,,D20,QStack,3,model
7295,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.78,0.92,,D5;D9,QStack,3,analysis
7296,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.9,0.85,,D10,QStack,3,optimization
7297,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.89,0.7,,D9,QStack,3,design
7298,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.83,0.69,,D10,QStack,3,prediction
7299,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.85,0.87,,D5,QStack,3,simulation
7300,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.78,0.86,,D9;D5,QStack,3,model
7301,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.81,0.84,,D9;D20,QStack,3,analysis
7302,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.84,0.76,,D20,QStack,3,optimization
7303,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.79,0.86,,D20,QStack,3,design
7304,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.92,0.89,,D9,QStack,3,prediction
7305,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.71,0.88,,D10,QStack,3,simulation
7306,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.8,0.91,,D9;D20,QStack,3,model
7307,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.76,0.88,,D10;D5,QStack,3,analysis
7308,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.72,0.86,,D10;D9,QStack,3,optimization
7309,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.79,0.75,,D9,QStack,3,design
7310,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.95,0.8,,D9,QStack,3,prediction
7311,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.74,0.76,,D9;D5,QStack,3,simulation
7312,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.89,0.9,,D20,QStack,3,model
7313,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.76,0.74,,D5;D20,QStack,3,analysis
7314,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.8,0.91,,D20,QStack,3,optimization
7315,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.93,0.72,,D10;D20,QStack,3,design
7316,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.77,0.69,,D10,QStack,3,prediction
7317,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.83,0.76,,D10,QStack,3,simulation
7318,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.76,0.83,,D10;D5,QStack,3,model
7319,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.87,0.89,,D10,QStack,3,analysis
7320,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.89,0.92,,D20;D9,QStack,3,optimization
7321,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.94,0.73,,D9;D10,QStack,3,design
7322,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.85,0.8,,D5,QStack,3,prediction
7323,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.93,0.92,,D9;D20,QStack,3,simulation
7324,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.83,0.7,,D5,QStack,3,model
7325,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.94,0.72,,D5;D9,QStack,3,analysis
7326,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.83,0.91,,D9,QStack,3,optimization
7327,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.74,0.72,,D20;D10,QStack,3,design
7328,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.92,0.83,,D10,QStack,3,prediction
7329,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.79,0.86,,D9;D10,QStack,3,simulation
7330,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.92,0.84,,D5,QStack,3,model
7331,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.73,0.9,,D5,QStack,3,analysis
7332,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.83,0.9,,D20,QStack,3,optimization
7333,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.79,0.68,,D20,QStack,3,design
7334,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.89,0.74,,D20,QStack,3,prediction
7335,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.9,0.7,,D5,QStack,3,simulation
7336,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.94,0.73,,D20,QStack,3,model
7337,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.8,0.86,,D20;D5,QStack,3,analysis
7338,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.71,0.92,,D10;D5,QStack,3,optimization
7339,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.7,0.75,,D5,QStack,3,design
7340,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.94,0.83,,D5;D20,QStack,3,prediction
7341,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.83,0.75,,D10,QStack,3,simulation
7342,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.85,0.72,,D5,QStack,3,model
7343,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.77,0.76,,D9,QStack,3,analysis
7344,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.87,0.8,,D10,QStack,3,optimization
7345,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.83,0.9,,D9;D20,QStack,3,design
7346,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.81,0.84,,D20,QStack,3,prediction
7347,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.82,0.68,,D5,QStack,3,simulation
7348,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.72,0.72,,D9,QStack,3,model
7349,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.94,0.94,,D5,QStack,3,analysis
7350,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.81,0.83,,D5,QStack,3,optimization
7351,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.77,0.83,,D20,QStack,4,design
7352,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.82,0.8,,D20;D5,QStack,4,prediction
7353,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.94,0.95,Crop optimization;Precision farming,D9;D5,QStack,4,simulation
7354,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.79,0.73,,D20;D9,QStack,4,model
7355,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.84,0.87,,D20,QStack,4,analysis
7356,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.86,0.72,,D10,QStack,4,optimization
7357,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.82,0.78,,D10,QStack,4,design
7358,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.8,0.84,,D10,QStack,4,prediction
7359,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.9,0.73,,D20,QStack,4,simulation
7360,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.85,0.92,,D10,QStack,4,model
7361,Precision Agriculture,Precision farming for pest management optimization using agriculture & food systems approaches,D19,0.83,0.78,,D9,QStack,4,analysis
7362,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.83,0.92,,D9,QStack,4,optimization
7363,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.87,0.75,,D5,QStack,4,design
7364,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.84,0.9,,D10,QStack,4,prediction
7365,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.76,0.75,,D9;D5,QStack,4,simulation
7366,Precision Agriculture,Precision farming for fertilization optimization using agriculture & food systems approaches,D19,0.87,0.8,,D20;D9,QStack,4,model
7367,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.73,0.84,,D20,QStack,4,analysis
7368,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.82,0.87,,D9;D10,QStack,4,optimization
7369,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.88,0.73,,D20,QStack,4,design
7370,Soil Microbiome,Soil Microbiome simulation and optimization using agriculture & food systems approaches,D19,0.93,0.86,,D10;D9,QStack,4,prediction
7371,Precision Agriculture,Precision farming for irrigation optimization using agriculture & food systems approaches,D19,0.75,0.94,,D10,QStack,4,simulation
7372,Crop Optimization,Crop Optimization simulation and optimization using agriculture & food systems approaches,D19,0.94,0.83,,D20,QStack,4,model
7373,Vertical Farming,Vertical Farming simulation and optimization using agriculture & food systems approaches,D19,0.83,0.9,,D5,QStack,4,analysis
7374,Supply Chain,Supply Chain simulation and optimization using agriculture & food systems approaches,D19,0.94,0.76,,D9,QStack,4,optimization
