Trial,Enterprise_Value
17731,27146059.115379475
17732,27149410.87565369
17733,27162765.657356374
17734,27163082.611904725
17735,27163168.636650648
17736,27171210.63588741
17737,27171841.346040815
17738,27175882.45451545
17739,27176132.089899957
17740,27178719.836806882
17741,27181806.96414346
17742,27186692.05177806
17743,27190878.52313096
17744,27191104.30664231
17745,27193355.058609165
17746,27200974.278717622
17747,27205003.98260633
17748,27206202.967628293
17749,27206205.88141547
17750,27209118.63073564
17751,27209352.123059567
17752,27210095.40959043
17753,27212155.919101022
17754,27215231.64070183
17755,27222346.023410313
17756,27228733.788734723
17757,27232804.023972634
17758,27238149.20661665
17759,27239365.63965307
17760,27242086.65578722
17761,27246253.840221584
17762,27257667.02360602
17763,27261843.6798155
17764,27267212.273171537
17765,27271060.95984996
17766,27276562.8785909
17767,27282229.32522472
17768,27292553.327525068
17769,27304886.647146415
17770,27307228.271442957
17771,27307834.156389076
17772,27307845.19580698
17773,27308008.5473753
17774,27321882.396298252
17775,27326558.347708456
17776,27328679.848643847
17777,27329756.415227205
17778,27347458.965960536
17779,27348977.792353213
17780,27351995.845577598
17781,27356275.446380015
17782,27359738.684118323
17783,27361627.556584112
17784,27365788.220429823
17785,27366133.281801008
17786,27373624.438983064
17787,27380284.687377207
17788,27381955.927237194
17789,27383421.507711105
17790,27383557.9159182
17791,27386858.56886102
17792,27390066.546423897
17793,27413454.10349222
17794,27423524.697674185
17795,27431128.336639717
17796,27432467.34052252
17797,27433933.444263324
17798,27438339.710594643
17799,27440103.770091824
17800,27447765.34743436
17801,27451561.60737029
17802,27469077.21339696
17803,27469935.166591592
17804,27472565.525857948
17805,27473624.383348137
17806,27474762.68932022
17807,27477072.13470764
17808,27477246.495076396
17809,27477891.21185958
17810,27482588.457824968
17811,27483537.646250866
17812,27492900.178109087
17813,27494640.66355748
17814,27498965.716543138
17815,27503113.191064306
17816,27509298.704161104
17817,27510080.995132852
17818,27511132.208922382
17819,27513170.03711661
17820,27517535.438844837
17821,27519476.31831549
17822,27520199.16776601
17823,27520567.30074065
17824,27522332.329994522
17825,27527800.20786894
17826,27533001.055264756
17827,27538459.324213263
17828,27550715.7298192
17829,27553280.844602447
17830,27554030.50515126
17831,27557318.963279493
17832,27563018.350837655
17833,27567273.030567497
17834,27572352.046159726
17835,27582260.923215717
17836,27584474.553518746
17837,27588719.001000214
17838,27588783.381035887
17839,27591369.86063915
17840,27592973.95909794
17841,27593310.13061212
17842,27593448.235659476
17843,27595393.682898935
17844,27596367.89303592
17845,27597381.49923595
17846,27598077.716319
17847,27601409.810081705
17848,27601432.569026742
17849,27601717.494528495
17850,27601844.00239773
17851,27603743.610638276
17852,27605970.616784543
17853,27614575.822508506
17854,27619989.600569624
17855,27621690.19234609
17856,27627329.708867136
17857,27630468.07331291
17858,27631400.41027975
17859,27631636.07628689
17860,27635488.6211648
17861,27636514.22339739
17862,27638824.408188164
17863,27654447.0289334
17864,27662030.065503515
17865,27664838.03981468
17866,27669887.662723895
17867,27674972.104576454
17868,27675853.48625938
17869,27676232.699784927
17870,27679810.62981394
17871,27699468.633131087
17872,27699553.69922527
17873,27700930.909855567
17874,27701588.967085384
17875,27702312.159437306
17876,27704632.606549636
17877,27709970.061931357
17878,27719187.948596038
17879,27722355.673518
17880,27723103.240129143
17881,27725608.63284143
17882,27726345.224059384
17883,27726832.36775656
17884,27727827.509349212
17885,27728934.975318342
17886,27729014.459479094
17887,27732060.198093675
17888,27734325.777915925
17889,27738671.699817054
17890,27741197.87414352
17891,27756458.473398708
17892,27759558.815799437
17893,27760280.929627843
17894,27769299.829273723
17895,27769547.671693496
17896,27770473.945426837
17897,27771777.459710423
17898,27772954.14155185
17899,27781072.095346965
17900,27783516.99846321
17901,27786501.37635539
17902,27794120.661226224
17903,27796179.744962543
17904,27796194.51529102
17905,27800011.37677772
17906,27800216.9554584
17907,27801304.42765756
17908,27801358.084318683
17909,27805695.919225022
17910,27810499.562614005
17911,27811593.241174743
17912,27812371.088319063
17913,27813721.358784955
17914,27817835.444095492
17915,27830155.413973127
17916,27840077.88396449
17917,27841077.195216917
17918,27844816.356862053
17919,27849061.180527795
17920,27849254.39130409
17921,27849586.277782474
17922,27854984.37339061
17923,27858204.50021952
17924,27859614.13750968
17925,27866832.049404476
17926,27868437.60382078
17927,27874488.841128357
17928,27876413.16042549
17929,27879644.342538305
17930,27881699.624469455
17931,27883667.91672029
17932,27887976.07052874
17933,27889984.899655752
17934,27891342.21283984
17935,27893857.000956804
17936,27898716.383347146
17937,27899299.351179443
17938,27899342.349674903
17939,27901437.948703222
17940,27904507.423627794
17941,27908019.225524515
17942,27908218.724529404
17943,27909288.531537436
17944,27913248.924560886
17945,27930958.519426692
17946,27931236.401445094
17947,27933620.314323135
17948,27935014.83564592
17949,27937170.08102747
17950,27942633.912137464
17951,27947621.31114898
17952,27948436.07253857
17953,27964053.535941154
17954,27966480.102031626
17955,27967932.12474685
17956,27975168.319699813
17957,27979066.26050953
17958,27984092.7349812
17959,27992391.03685408
17960,27995280.745721363
17961,28005947.031336203
17962,28009926.91719903
17963,28020985.11326839
17964,28021190.52311715
17965,28022589.07672204
17966,28025914.12333906
17967,28029616.790623568
17968,28040570.452836692
17969,28040649.567662157
17970,28046160.491316617
17971,28051388.89988213
17972,28057191.8477968
17973,28058273.158285767
17974,28061060.23050481
17975,28065563.285031855
17976,28067738.610773712
17977,28070819.640223026
17978,28072769.947451465
17979,28076100.794829972
17980,28079273.465235893
17981,28079348.513689667
17982,28085423.866463926
17983,28100937.564396404
17984,28105195.45147764
17985,28107949.679056972
17986,28117863.979708254
17987,28117930.35269879
17988,28120704.622162692
17989,28130262.904744767
17990,28146692.89531873
17991,28147930.310361132
17992,28152993.937612485
17993,28154846.910938524
17994,28157187.765676197
17995,28161322.966316238
17996,28164089.05105301
17997,28169006.4403783
17998,28169874.332652368
17999,28174052.214026537
18000,28176922.07824718
18001,28179938.507184118
18002,28182536.22401633
18003,28184265.339254282
18004,28184447.90423612
18005,28193777.829267513
18006,28202434.703922372
18007,28203776.31393217
18008,28205543.40048272
18009,28211510.09348265
18010,28213904.911478803
18011,28215384.746349767
18012,28215484.176814895
18013,28217134.462183144
18014,28220353.425259285
18015,28223650.804970343
18016,28232515.212567538
18017,28240318.362919264
18018,28243632.070167307
18019,28245163.936676785
18020,28248038.199809376
18021,28250043.84028238
18022,28252970.733142562
18023,28254119.638921022
18024,28258162.106974233
18025,28261115.234235257
18026,28263148.980165105
18027,28269491.351107236
18028,28270283.563631788
18029,28283223.898863018
18030,28285341.30543545
18031,28286591.865984373
18032,28290498.117571816
18033,28294146.80313649
18034,28302061.49572362
18035,28303217.469007228
18036,28307212.53259097
18037,28319142.42530623
18038,28328844.9824489
18039,28330737.711653367
18040,28341338.307810586
18041,28348794.34254262
18042,28350627.089861877
18043,28357153.60085583
18044,28358420.36905154
18045,28358765.789375473
18046,28359926.052311733
18047,28359962.594982885
18048,28360813.384243775
18049,28361355.9294699
18050,28362091.216382172
18051,28363622.369554497
18052,28365043.909873445
18053,28370144.3782401
18054,28370802.27391999
18055,28372969.409511782
18056,28374983.350584805
18057,28380210.177621916
18058,28392503.767616265
18059,28397779.319879998
18060,28398067.443855904
18061,28402555.37033288
18062,28402816.45282816
18063,28409991.591310915
18064,28410206.595594384
18065,28410783.222395387
18066,28414624.985284
18067,28419495.013660077
18068,28422509.769860327
18069,28422744.282666743
18070,28425562.52399417
18071,28428734.51795608
18072,28429188.18815303
18073,28435362.237074904
18074,28439447.07690307
18075,28443380.884539444
18076,28446140.474524774
18077,28448003.550943807
18078,28451160.922371306
18079,28465510.26565663
18080,28468016.449264035
18081,28474402.91942075
18082,28475881.197731588
18083,28476683.17568412
18084,28479573.283451546
18085,28483688.751196675
18086,28484882.391650967
18087,28489432.641059883
18088,28491180.076661143
18089,28492103.691297658
18090,28505396.020714566
18091,28512453.984927602
18092,28517704.266438417
18093,28519337.38580461
18094,28523447.48330245
18095,28536785.269089233
18096,28539897.236249037
18097,28546861.792151973
18098,28547372.37674342
18099,28550609.21585451
18100,28551515.43736635
18101,28560600.678181343
18102,28561739.34035721
18103,28569700.965530768
18104,28578537.642767943
18105,28581780.44540015
18106,28585056.540897008
18107,28586785.218434133
18108,28586923.82626552
18109,28586928.845593624
18110,28588286.60886456
18111,28591206.24424932
18112,28592136.863523006
18113,28593428.39121408
18114,28594566.770967416
18115,28597677.25746698
18116,28600595.57157539
18117,28602347.351759527
18118,28608363.59116056
18119,28609518.421729498
18120,28637296.248629697
18121,28642177.19720491
18122,28643815.209194385
18123,28648716.740586795
18124,28649618.884561792
18125,28655679.93038719
18126,28661257.76457192
18127,28661483.40400415
18128,28662668.28821309
18129,28667539.61358984
18130,28668858.805110462
18131,28668928.461691193
18132,28678603.59622984
18133,28690748.450889014
18134,28691208.508076046
18135,28696310.985149246
18136,28699034.305316042
18137,28700835.97809066
18138,28709820.948290195
18139,28711849.26199925
18140,28712436.800002426
18141,28728487.816087775
18142,28735822.59977743
18143,28737319.443354137
18144,28738968.385285936
18145,28741058.134955287
18146,28750561.661125377
18147,28751873.22170343
18148,28753469.755855784
18149,28765217.332602303
18150,28770176.535086844
18151,28773501.203097306
18152,28774630.285367295
18153,28774918.37563126
18154,28785948.789779764
18155,28792409.880739596
18156,28793320.52174955
18157,28796178.275449127
18158,28798650.782186225
18159,28804349.20741716
18160,28813492.674989495
18161,28816229.176848374
18162,28817540.52643452
18163,28822285.703474633
18164,28828505.070418417
18165,28842361.25111881
18166,28845030.240035728
18167,28848083.619443722
18168,28852627.02826491
18169,28856651.25755794
18170,28857155.94045302
18171,28858496.19322406
18172,28861659.655946016
18173,28863418.99220582
18174,28869738.584093984
18175,28869835.944037482
18176,28881378.103217438
18177,28882591.975242965
18178,28887445.201331068
18179,28899335.43127945
18180,28905266.287098274
18181,28916464.90812198
18182,28919831.860837772
18183,28923452.25691305
18184,28925256.30984719
18185,28933259.447335858
18186,28937324.610962003
18187,28949507.07260929
18188,28950646.27689003
18189,28956305.026885554
18190,28958350.498325106
18191,28962580.029928602
18192,28964250.82028036
18193,28969246.91883869
18194,28984687.06929394
18195,28984811.152158283
18196,28989186.81139044
18197,28992696.11765791
18198,28994782.67600517
18199,28995358.586807553
18200,29005172.686482713
18201,29008103.696571
18202,29016666.725159053
18203,29018281.717714697
18204,29018600.058698304
18205,29045191.057765864
18206,29050541.09255853
18207,29053000.475026347
18208,29053739.86906176
18209,29060764.626506776
18210,29066314.02994294
18211,29067801.71119132
18212,29078855.5863941
18213,29083464.639674686
18214,29084279.50327498
18215,29087232.16843948
18216,29089556.839768466
18217,29096270.937921412
18218,29097783.647541888
18219,29098750.028751224
18220,29108470.534936666
18221,29110441.95361428
18222,29117321.640337765
18223,29120512.418823525
18224,29121445.633891225
18225,29121862.746669725
18226,29122468.695707314
18227,29127504.50418596
18228,29146152.084487364
18229,29147273.56914236
18230,29163654.47866097
18231,29167392.42497074
18232,29170832.424255047
18233,29174317.07253708
18234,29178549.609321237
18235,29178572.797764417
18236,29185457.96767406
18237,29185475.85774075
18238,29190151.73820092
18239,29196266.26443547
18240,29197072.847734675
18241,29199473.777296677
18242,29201880.629858866
18243,29205930.792863183
18244,29206898.126325198
18245,29208385.831759885
18246,29212843.609256096
18247,29214035.36245224
18248,29218865.8774838
18249,29220395.816023797
18250,29222470.10737043
18251,29230570.066800177
18252,29231917.774291776
18253,29232572.466005787
18254,29236120.73653117
18255,29236428.4844795
18256,29246446.87260875
18257,29248773.580166165
18258,29258034.38230315
18259,29261201.050205335
18260,29263167.12242362
18261,29270316.04724558
18262,29278629.36189163
18263,29282661.00503408
18264,29283265.847113032
18265,29291413.659404747
18266,29294347.749077164
18267,29298457.08290761
18268,29312629.904504552
18269,29323094.030761875
18270,29339349.084172085
18271,29362661.868964937
18272,29372836.96621936
18273,29374259.795486275
18274,29376257.451045692
18275,29378814.712196503
18276,29382419.188776895
18277,29389904.43176587
18278,29392943.345269993
18279,29396269.911832705
18280,29398700.330838464
18281,29409109.636832684
18282,29411084.15632466
18283,29412904.51361333
18284,29421947.20264151
18285,29433608.78587974
18286,29434794.19950339
18287,29439728.419679403
18288,29441253.11229476
18289,29445554.572271746
18290,29448088.437235095
18291,29448107.40758788
18292,29450230.429653097
18293,29457344.26383411
18294,29459433.488841437
18295,29467195.677297655
18296,29481197.847721096
18297,29486689.31564845
18298,29502600.96024289
18299,29503062.95034994
18300,29503958.270382196
18301,29504368.626162097
18302,29504969.32935699
18303,29507213.350126233
18304,29510533.881312214
18305,29512035.161325287
18306,29519925.912809763
18307,29527599.08736743
18308,29531138.580271095
18309,29534364.09723177
18310,29534381.190153982
18311,29534852.790261716
18312,29540405.511329927
18313,29574048.913346127
18314,29578234.12446105
18315,29584128.866901793
18316,29586442.36284412
18317,29591945.430676393
18318,29601771.793058015
18319,29604568.698335752
18320,29616666.17059172
18321,29621462.33623783
18322,29624983.22471746
18323,29626514.921923455
18324,29629812.568564437
18325,29631824.02722302
18326,29647362.223146573
18327,29650714.908393487
18328,29659933.994569167
18329,29660712.045934483
18330,29667276.258566737
18331,29672679.49789927
18332,29674809.980502956
18333,29681569.0442485
18334,29682788.16945804
18335,29691390.06250197
18336,29711701.116933342
18337,29712009.222981412
18338,29712502.512238227
18339,29722189.603005365
18340,29739419.306300342
18341,29740903.741253562
18342,29741713.852060363
18343,29745176.567337975
18344,29756326.48989674
18345,29756971.97128901
18346,29762588.57745663
18347,29765792.165823817
18348,29773666.30806426
18349,29774035.774585437
18350,29777832.070906408
18351,29781337.10921593
18352,29783988.622868568
18353,29793829.837047227
18354,29794379.177001465
18355,29799709.326075956
18356,29801773.54931323
18357,29804241.344998963
18358,29806827.10286116
18359,29813189.155404374
18360,29815723.565421116
18361,29816829.76350074
18362,29817392.0774324
18363,29818190.615874216
18364,29818938.75657033
18365,29826210.229453336
18366,29830968.07146819
18367,29843134.79165542
18368,29845278.145874977
18369,29845570.20443459
18370,29848383.89030794
18371,29849847.56493992
18372,29854463.283979326
18373,29868654.161035888
18374,29878712.61130029
18375,29879039.69368446
18376,29882336.552410908
18377,29894334.41462075
18378,29894414.8378234
18379,29898384.41380065
18380,29900690.58451856
18381,29902218.535871632
18382,29904474.907970246
18383,29913024.433186613
18384,29917655.886085536
18385,29920714.716854855
18386,29933308.44401229
18387,29934375.529402785
18388,29935492.47498866
18389,29947388.92102673
18390,29951954.2596847
18391,29956929.807968784
18392,29964797.885624297
18393,29965488.18091938
18394,29968132.548224077
18395,29976039.619249117
18396,29978829.45143727
18397,29989077.377888314
18398,29995190.61244936
18399,30000676.526572622
18400,30000704.95396426
18401,30000768.6865957
18402,30007736.74546155
18403,30013961.282571465
18404,30016417.24983109
18405,30018148.858220413
18406,30020236.286922142
18407,30026037.765613098
18408,30030244.836356103
18409,30034456.663280208
18410,30043585.976469785
18411,30066642.405495316
18412,30074935.360244572
18413,30075455.47532367
18414,30083917.893133074
18415,30088423.828548327
18416,30089484.449873082
18417,30094832.895238787
18418,30099076.645063028
18419,30107541.318895087
18420,30112026.8610362
18421,30113755.3077214
18422,30115065.60186035
18423,30115994.91552788
18424,30119315.80156371
18425,30124520.296994902
18426,30126372.223019984
18427,30135157.504131023
18428,30135523.56130933
18429,30138586.21191345
18430,30140344.67864354
18431,30141214.82106354
18432,30146255.847459886
18433,30150641.801477805
18434,30154047.427632198
18435,30156364.63134547
18436,30167969.38524724
18437,30172559.680973675
18438,30184448.7713666
18439,30187354.502238557
18440,30195030.77907899
18441,30200542.417007953
18442,30213898.02237636
18443,30214923.918300457
18444,30216785.710987136
18445,30218970.951225966
18446,30219189.598329548
18447,30219366.57171557
18448,30229132.83901637
18449,30230135.437729232
18450,30241710.652740218
18451,30259643.4331597
18452,30264178.39647406
18453,30266214.539595507
18454,30268004.372502208
18455,30268510.711396746
18456,30276906.613182947
18457,30285461.525361076
18458,30289665.71106077
18459,30298493.6657876
18460,30301329.504758425
18461,30308076.672738582
18462,30308784.007765505
18463,30324420.265609622
18464,30330631.722157396
18465,30331419.86851342
18466,30331472.889927596
18467,30333168.784154028
18468,30339823.252286058
18469,30342093.290524308
18470,30352669.207163993
18471,30357786.600465145
18472,30362609.395424597
18473,30362671.700125515
18474,30375922.400794275
18475,30379349.241845958
18476,30380321.899657868
18477,30387764.95251593
18478,30392832.601682406
18479,30416667.735853396
18480,30423959.462809626
18481,30426336.668643642
18482,30431813.116752826
18483,30434032.76261302
18484,30435072.10633589
18485,30438856.54475055
18486,30439738.889661197
18487,30439880.407852635
18488,30443084.652326144
18489,30462875.319326103
18490,30471849.450320546
18491,30473507.50006201
18492,30473624.077147238
18493,30480469.472841118
18494,30480545.291161757
18495,30484931.455180794
18496,30487410.063503087
18497,30490872.902199827
18498,30510970.59070556
18499,30512778.94096955
18500,30514668.479802676
18501,30522273.823014475
18502,30524294.673231527
18503,30524593.02432402
18504,30530248.335733503
18505,30533421.012002453
18506,30533836.936066005
18507,30538044.353205852
18508,30580613.59578097
18509,30582959.542710185
18510,30592685.212397177
18511,30595303.992249094
18512,30597009.911964558
18513,30603592.32654597
18514,30611927.522380717
18515,30613795.792508617
18516,30617975.694888525
18517,30629527.969671145
18518,30632159.01612617
18519,30641251.79800476
18520,30641675.88730614
18521,30647265.679359935
18522,30648796.686621238
18523,30650168.107202493
18524,30650398.676093433
18525,30655447.524515055
18526,30658450.817219328
18527,30662330.57542651
18528,30668192.33919566
18529,30670200.21428156
18530,30671056.0487286
18531,30673702.24316221
18532,30680263.55133878
18533,30685086.03046291
18534,30692230.68124971
18535,30698541.631769195
18536,30704840.39922142
18537,30705698.749535594
18538,30707508.19440151
18539,30715453.851985224
18540,30718656.706751917
18541,30729532.109098643
18542,30743268.623340882
18543,30749383.16888974
18544,30752523.805011105
18545,30757625.83750294
18546,30771899.704564128
18547,30774334.434609517
18548,30781120.68028935
18549,30783509.87301276
18550,30784757.91681929
18551,30791749.407324508
18552,30792771.050429463
18553,30798415.333004914
18554,30802425.322595526
18555,30811965.600039743
18556,30813191.870019827
18557,30828679.168356195
18558,30833370.633919794
18559,30833671.404881675
18560,30835193.837950192
18561,30836458.93251039
18562,30839599.033178378
18563,30847875.29388343
18564,30848560.588540856
18565,30848774.390358422
18566,30854338.804160118
18567,30858995.119340025
18568,30861462.47277581
18569,30868220.540858492
18570,30870612.429814216
18571,30871750.327331543
18572,30873496.656097513
18573,30875916.44209355
18574,30882858.88960782
18575,30884493.472109262
18576,30890007.64047738
18577,30897034.644421685
18578,30897937.07849382
18579,30902382.51333425
18580,30913420.370134432
18581,30915380.413524047
18582,30923025.309666026
18583,30938548.16106122
18584,30952092.86871242
18585,30952216.335653104
18586,30955671.24444981
18587,30966908.112380482
18588,30972862.61176409
18589,30976004.40907325
18590,30985835.12542665
18591,30998451.203566328
18592,31003256.00774424
18593,31006477.226839095
18594,31018223.10427025
18595,31021288.580601405
18596,31021388.13006861
18597,31023643.3097863
18598,31029427.675973125
18599,31034781.85775063
18600,31038364.662064366
18601,31046559.74981959
18602,31049775.27262262
18603,31059683.67011466
18604,31077453.430720065
18605,31077781.804105327
18606,31082570.19377172
18607,31084769.951264523
18608,31095839.73985272
18609,31099181.668685008
18610,31104271.058809854
18611,31104410.281153508
18612,31115390.92257244
18613,31116677.047034968
18614,31118365.93106375
18615,31120363.21164889
18616,31125727.957304165
18617,31127440.331976682
18618,31134635.31344773
18619,31135922.329632968
18620,31136577.27550404
18621,31151616.407554828
18622,31153866.42731295
18623,31162723.177263223
18624,31165802.71319243
18625,31169025.36597465
18626,31171067.4655163
18627,31171458.698676784
18628,31171474.72243599
18629,31172320.01308229
18630,31174483.521773208
18631,31179438.584402926
18632,31179886.613770686
18633,31181751.12819788
18634,31182173.312845547
18635,31187011.51754586
18636,31193375.55105456
18637,31206960.039493106
18638,31218744.385548115
18639,31222226.04550999
18640,31227913.292425096
18641,31232149.37192178
18642,31232960.16760665
18643,31236517.415023368
18644,31238567.65191556
18645,31240954.975702427
18646,31255617.19607753
18647,31272546.823695086
18648,31278572.091516837
18649,31293878.843101043
18650,31302244.119784214
18651,31309069.18215157
18652,31315877.62205167
18653,31315951.456067972
18654,31324125.153087404
18655,31331014.321418554
18656,31332845.356066026
18657,31334084.62544412
18658,31337566.011194997
18659,31345791.88991881
18660,31359773.251333885
18661,31363954.725357957
18662,31365867.355874196
18663,31382470.712358877
18664,31387957.922696948
18665,31392387.70867288
18666,31394022.258115623
18667,31394103.337324895
18668,31394331.76790154
18669,31399546.206312135
18670,31401642.07825479
18671,31404497.766522847
18672,31408718.439695366
18673,31420036.94050075
18674,31423720.55208782
18675,31426969.681453057
18676,31434716.56279576
18677,31436227.37141718
18678,31445990.75551208
18679,31452202.0715138
18680,31461667.574172698
18681,31464020.972606726
18682,31464386.694898244
18683,31464558.147013627
18684,31486183.71672453
18685,31502739.158244453
18686,31509275.666263975
18687,31511634.30181098
18688,31512466.152885873
18689,31516156.28702135
18690,31522469.338703528
18691,31527155.398849867
18692,31541488.696456857
18693,31548475.719187453
18694,31562601.829482954
18695,31591047.929629818
18696,31592729.672613047
18697,31605314.777834468
18698,31614616.121312145
18699,31625890.3401059
18700,31635350.58520089
18701,31636050.504449725
18702,31643020.55027635
18703,31643207.443287093
18704,31651617.14515998
18705,31662262.67273074
18706,31665356.44422274
18707,31671749.448892206
18708,31678647.17707653
18709,31678838.076793298
18710,31704162.4761054
18711,31724414.683362056
18712,31726020.11694415
18713,31730174.976562746
18714,31735672.76639144
18715,31744933.056384385
18716,31748517.448107485
18717,31754535.482935116
18718,31760581.514912963
18719,31775023.24263513
18720,31781258.446559258
18721,31799086.427448377
18722,31803584.802001882
18723,31810405.671006203
18724,31821216.608365163
18725,31821361.739919536
18726,31826384.16006795
18727,31832422.820592023
18728,31836074.64192406
18729,31838678.242214806
18730,31852269.219448075
18731,31855274.07862478
18732,31857882.764281876
18733,31860034.90008704
18734,31869378.79318454
18735,31881298.34842194
18736,31885637.114904933
18737,31892041.36206392
18738,31893420.21036597
18739,31899259.316972326
18740,31902045.70246369
18741,31909244.82281512
18742,31909945.23822183
18743,31929790.081731837
18744,31931736.817153744
18745,31933132.221350245
18746,31939179.791913107
18747,31943118.10748183
18748,31944297.27023793
18749,31949730.964655448
18750,31954398.92146278
18751,31956191.190967064
18752,31962479.62443512
18753,31967857.27655737
18754,31972040.114509206
18755,31974069.73653659
18756,31984072.99947092
18757,31984523.182205
18758,31996065.899983644
18759,32010218.74905157
18760,32019615.279929124
18761,32023677.245162413
18762,32024744.399360307
18763,32030803.507565208
18764,32032237.27938323
18765,32042525.968691077
18766,32062652.06820888
18767,32071559.801319145
18768,32077740.976607937
18769,32080254.04316455
18770,32095472.329674494
18771,32097366.728247724
18772,32106369.816420745
18773,32123202.44482217
18774,32136115.92210833
18775,32138603.41399208
18776,32150618.55983276
18777,32156835.052064344
18778,32157095.897792123
18779,32159383.870727457
18780,32160645.47295171
18781,32163870.527682103
18782,32164559.09141363
18783,32167061.485019118
18784,32168402.032394357
18785,32176353.03840575
18786,32184201.920511026
18787,32186895.266894244
18788,32197611.24709369
18789,32206820.93040146
18790,32217063.659677655
18791,32219764.04988824
18792,32222514.863577742
18793,32250976.41918
18794,32260100.267722674
18795,32261954.588533543
18796,32273537.961939484
18797,32278430.82067997
18798,32284180.010779016
18799,32309903.253683202
18800,32311643.261055
18801,32314064.932759356
18802,32325044.6271107
18803,32329451.25525359
18804,32339041.6887836
18805,32341968.453144312
18806,32345415.09859231
18807,32345762.508525405
18808,32362774.15504285
18809,32367669.104800005
18810,32371359.422960885
18811,32374126.748660393
18812,32377393.53532454
18813,32378991.660560697
18814,32379187.327065922
18815,32386599.541277934
18816,32390399.075380456
18817,32397900.963626042
18818,32422227.68115017
18819,32427547.218717806
18820,32439491.87312516
18821,32443401.357770074
18822,32465512.389010146
18823,32471462.54610187
18824,32477189.481201954
18825,32490398.23893489
18826,32505476.68517421
18827,32509437.709201135
18828,32521360.45257412
18829,32532910.941003248
18830,32545567.579156972
18831,32564902.99131121
18832,32566398.95408111
18833,32569630.502426356
18834,32572434.616103582
18835,32576599.479035106
18836,32576696.98141084
18837,32578305.213762127
18838,32579279.883660845
18839,32605834.730021328
18840,32615940.95228877
18841,32666134.039769575
18842,32679135.26725721
18843,32680809.644334808
18844,32690478.521809064
18845,32695610.268402085
18846,32704148.956884295
18847,32708989.05116605
18848,32718684.188271564
18849,32724557.070010565
18850,32726499.786038056
18851,32728829.81080484
18852,32730037.493442077
18853,32740532.215289388
18854,32741571.062459875
18855,32745293.112511314
18856,32751160.21828738
18857,32752647.744013876
18858,32754867.710565623
18859,32755375.548594706
18860,32773724.35932534
18861,32777856.697223358
18862,32784330.17120178
18863,32784361.46223239
18864,32805619.04862789
18865,32805784.871454507
18866,32823196.94026854
18867,32825003.341457926
18868,32833375.048198633
18869,32840954.725699436
18870,32853031.970339127
18871,32859990.393254258
18872,32863339.952129602
18873,32906920.878896363
18874,32908682.770144414
18875,32910689.862487935
18876,32913630.433281988
18877,32927110.819507096
18878,32935371.872026846
18879,32936421.234784726
18880,32938375.159881175
18881,32942872.320974216
18882,32949276.35642568
18883,32958945.20135344
18884,32982767.6663331
18885,32988336.62700415
18886,32991591.01484072
18887,32996498.52199599
18888,33009608.487689942
18889,33010456.909522403
18890,33016897.96186529
18891,33022302.167876408
18892,33023011.15944614
18893,33024279.561156288
18894,33037937.455692653
18895,33041883.590151742
18896,33061163.40359338
18897,33068592.252132714
18898,33072271.794574596
18899,33081209.94855032
18900,33090457.028240375
18901,33097498.380482648
18902,33098643.415046632
18903,33108264.993192583
18904,33115951.87262391
18905,33120661.11892494
18906,33121946.496226504
18907,33124039.92463582
18908,33131503.504355107
18909,33137436.102684293
18910,33140761.487349518
18911,33147541.864255384
18912,33179595.286756188
18913,33186378.36264649
18914,33217073.672593046
18915,33229053.624394417
18916,33239009.608278796
18917,33248547.119705874
18918,33252925.7133446
18919,33255478.7996089
18920,33262296.056728996
18921,33263533.03162632
18922,33271285.582442563
18923,33277103.829068758
18924,33280999.55759842
18925,33286255.99477847
18926,33289679.455509633
18927,33298159.142978244
18928,33307483.654712208
18929,33313956.973959297
18930,33327364.630712543
18931,33332429.63026916
18932,33335130.364310153
18933,33339396.145167947
18934,33345930.676584497
18935,33360767.357028708
18936,33364925.50413783
18937,33382261.32736685
18938,33388745.14973882
18939,33388802.064683944
18940,33419862.15726962
18941,33420965.36699095
18942,33436766.92747006
18943,33438155.602402132
18944,33440393.2125331
18945,33441989.345360372
18946,33443470.77448854
18947,33447053.369715884
18948,33448128.65389642
18949,33453761.168729592
18950,33454577.283527672
18951,33468603.275307357
18952,33469689.041721985
18953,33475516.972323574
18954,33479744.62170758
18955,33480531.275732607
18956,33513635.273733057
18957,33522850.39477908
18958,33547860.358786665
18959,33555287.54269263
18960,33570039.44464873
18961,33579583.73542564
18962,33580467.39625706
18963,33587432.170400016
18964,33590322.41049346
18965,33594965.302365094
18966,33604971.25046566
18967,33618481.88654413
18968,33632162.74650353
18969,33663988.302867286
18970,33676071.739491254
18971,33706296.87639757
18972,33706450.570064045
18973,33715461.10477573
18974,33736575.15587808
18975,33751924.72007488
18976,33752161.97057456
18977,33753488.25436458
18978,33756996.75986904
18979,33774660.390824124
18980,33777600.44649836
18981,33793099.75306523
18982,33794118.50016161
18983,33796339.245551504
18984,33796465.144139566
18985,33813524.5132419
18986,33820003.362046905
18987,33823617.736621454
18988,33826539.463864625
18989,33850980.794489086
18990,33856442.01679957
18991,33858841.46613346
18992,33877361.44895531
18993,33881741.51458677
18994,33881918.096127465
18995,33900382.78629122
18996,33905307.699465394
18997,33943594.57248402
18998,33953830.90703522
18999,33958828.92135454
19000,33968914.94900657
19001,33970422.38688718
19002,33981373.08413013
